x	y	new_x	new_y	pixel_x	pixel_y	selected
19	6	18.962	6.045	5204.49	1469.13	1
20	6	20.136	6.089	5544.66	1481.95	1
20	7	20.167	7.046	5553.64	1760.63	1
17	7	16.963	7.082	4625.28	1771.11	1
18	7	17.954	7.076	4912.42	1769.37	1
19	7	18.972	7.089	5207.39	1773.15	1
21	8	20.98	8.038	5789.2	2049.51	1
19	8	18.994	8.029	5213.76	2046.89	1
15	8	14.978	8.048	4050.13	2052.42	1
18	8	17.906	8.053	4898.51	2053.88	1
20	8	20.156	8.055	5550.45	2054.46	1
16	8	15.975	8.065	4339.01	2057.37	1
17	8	16.988	8.064	4632.52	2057.08	1
21	9	20.929	9.074	5774.43	2351.2	1
20	9	20.157	9.093	5550.74	2356.73	1
18	9	17.987	9.089	4921.98	2355.56	1
13	9	13.069	9.131	3496.99	2367.8	1
17	9	16.904	9.139	4608.18	2370.12	1
19	9	18.95	9.173	5201.01	2380.03	1
16	9	16.027	9.155	4354.07	2374.78	1
15	9	15.015	9.163	4060.85	2377.11	1
14	9	14.037	9.176	3777.47	2380.9	1
21	10	20.976	10.038	5788.05	2631.92	1
18	10	17.959	10.057	4913.87	2637.45	1
20	10	20.174	10.078	5555.67	2643.57	1
17	10	16.998	10.081	4635.42	2644.44	1
12	10	12.011	10.114	3190.44	2654.05	1
15	10	14.986	10.088	4052.44	2646.48	1
16	10	15.99	10.095	4343.35	2648.52	1
19	10	18.967	10.095	5205.94	2648.52	1
14	10	13.973	10.109	3758.93	2652.59	1
13	10	13.13	10.128	3514.67	2658.13	1
21	11	21.002	10.981	5795.58	2906.53	1
22	11	21.995	10.974	6083.3	2904.49	1
11	11	10.934	11.013	2878.38	2915.84	1
10	11	9.922	11.037	2585.15	2922.83	1
16	11	15.998	11.075	4345.67	2933.9	1
19	11	18.989	11.048	5212.31	2926.04	1
15	11	15.02	11.065	4062.3	2930.99	1
20	11	20.116	11.072	5538.86	2933.03	1
18	11	17.991	11.079	4923.14	2935.06	1
17	11	16.909	11.088	4609.63	2937.68	1
13	11	13.099	11.097	3505.69	2940.31	1
12	11	12.029	11.121	3195.65	2947.29	1
14	11	13.961	11.103	3755.45	2942.05	1
22	12	22.015	11.993	6089.1	3201.23	1
11	12	10.94	12.004	2880.11	3204.43	1
8	12	7.897	12.056	1998.41	3219.57	1
15	12	14.982	12.061	4051.28	3221.03	1
16	12	16.021	12.056	4352.33	3219.57	1
21	12	20.961	12.064	5783.7	3221.9	1
10	12	9.935	12.092	2588.92	3230.06	1
12	12	12.041	12.109	3199.13	3235.01	1
13	12	13.091	12.094	3503.37	3230.64	1
17	12	16.944	12.092	4619.77	3230.06	1
18	12	17.957	12.09	4913.29	3229.47	1
20	12	20.144	12.091	5546.97	3229.76	1
14	12	13.971	12.108	3758.35	3234.71	1
19	12	18.985	12.11	5211.15	3235.3	1
9	12	9.076	12.138	2340.02	3243.45	1
11	13	10.979	12.997	2891.42	3493.6	1
22	13	21.963	12.999	6074.03	3494.18	1
21	13	21.001	13.032	5795.29	3503.79	1
10	13	9.924	13.029	2585.73	3502.92	1
6	13	5.915	13.063	1424.12	3512.82	1
8	13	7.902	13.067	1999.85	3513.98	1
15	13	14.97	13.065	4047.81	3513.4	1
9	13	9.07	13.07	2338.28	3514.86	1
13	13	13.108	13.072	3508.29	3515.44	1
20	13	20.149	13.078	5548.42	3517.18	1
7	13	6.923	13.103	1716.19	3524.46	1
16	13	15.985	13.083	4341.9	3518.64	1
19	13	18.986	13.079	5211.44	3517.48	1
12	13	12.016	13.119	3191.89	3529.12	1
17	13	17.002	13.103	4636.58	3524.46	1
14	13	14.004	13.112	3767.91	3527.09	1
18	13	17.992	13.1	4923.43	3523.59	1
7	14	6.925	14.038	1716.77	3796.74	1
11	14	10.936	14.034	2878.96	3795.58	1
22	14	22.003	14.034	6085.62	3795.58	1
4	14	3.913	14.061	844.04	3803.44	1
15	14	15.042	14.067	4068.67	3805.19	1
21	14	20.931	14.07	5775.01	3806.06	1
17	14	16.997	14.083	4635.13	3809.85	1
10	14	9.941	14.09	2590.65	3811.88	1
16	14	15.965	14.092	4336.11	3812.47	1
18	14	17.961	14.089	4914.45	3811.59	1
23	14	23.092	14.11	6401.16	3817.71	1
6	14	5.917	14.147	1424.7	3828.48	1
8	14	7.912	14.11	2002.75	3817.71	1
20	14	20.122	14.111	5540.6	3818	1
5	14	4.951	14.122	1144.8	3821.2	1
19	14	19.03	14.137	5224.19	3825.57	1
13	14	13.096	14.162	3504.82	3832.85	1
9	14	9.031	14.154	2326.98	3830.52	1
12	14	12.052	14.201	3202.32	3844.21	1
14	14	13.962	14.197	3755.74	3843.04	1
22	15	22	15	6084.75	4076.88	1
11	15	10.959	15.017	2885.62	4081.83	1
10	15	9.935	15.047	2588.92	4090.57	1
8	15	7.911	15.07	2002.46	4097.27	1
5	15	4.978	15.081	1152.63	4100.47	1
7	15	6.894	15.083	1707.79	4101.05	1
18	15	18.004	15.073	4926.91	4098.14	1
23	15	23.137	15.094	6414.2	4104.26	1
6	15	5.89	15.085	1416.88	4101.63	1
21	15	20.969	15.086	5786.02	4101.93	1
13	15	13.137	15.096	3516.7	4104.84	1
15	15	14.973	15.1	4048.68	4106	1
4	15	3.854	15.106	826.95	4107.75	1
9	15	9.081	15.104	2341.47	4107.17	1
17	15	16.989	15.091	4632.81	4103.38	1
14	15	14.002	15.106	3767.33	4107.75	1
16	15	16.004	15.1	4347.41	4106	1
12	15	12.012	15.135	3190.73	4116.2	1
3	15	2.915	15.151	554.87	4120.85	1
20	15	20.19	15.131	5560.3	4115.03	1
19	15	18.936	15.141	5196.96	4117.94	1
11	16	10.979	15.977	2891.42	4361.39	1
10	16	9.898	16.015	2578.2	4372.46	1
22	16	21.961	16.013	6073.45	4371.87	1
8	16	7.963	16.062	2017.53	4386.14	1
6	16	5.899	16.069	1419.49	4388.18	1
21	16	21.002	16.061	5795.58	4385.85	1
7	16	6.923	16.076	1716.19	4390.22	1
9	16	9.026	16.074	2325.53	4389.64	1
15	16	14.965	16.086	4046.36	4393.13	1
5	16	4.9	16.11	1130.03	4400.12	1
20	16	20.156	16.086	5550.45	4393.13	1
17	16	16.993	16.098	4633.97	4396.63	1
19	16	19.051	16.098	5230.28	4396.63	1
23	16	23.136	16.114	6413.91	4401.29	1
13	16	13.093	16.109	3503.95	4399.83	1
18	16	17.972	16.095	4917.64	4395.75	1
14	16	14.029	16.111	3775.15	4400.41	1
12	16	12.037	16.125	3197.97	4404.49	1
16	16	15.996	16.108	4345.09	4399.54	1
11	17	11.001	17.047	2897.79	4672.98	1
21	17	20.956	17.088	5782.25	4684.92	1
10	17	9.898	17.107	2578.2	4690.45	1
18	17	18.023	17.101	4932.41	4688.71	1
17	17	16.938	17.109	4618.04	4691.04	1
20	17	20.169	17.12	5554.22	4694.24	1
19	17	18.989	17.106	5212.31	4690.16	1
13	17	13.06	17.123	3494.39	4695.11	1
16	17	16.046	17.115	4359.58	4692.78	1
8	17	7.916	17.13	2003.91	4697.15	1
12	17	12.026	17.154	3194.78	4704.14	1
7	17	6.94	17.16	1721.12	4705.89	1
15	17	14.966	17.151	4046.65	4703.27	1
14	17	14.075	17.152	3788.48	4703.56	1
9	17	9.075	17.152	2339.73	4703.56	1
11	18	10.939	18.021	2879.83	4956.62	1
13	18	13.041	18.105	3488.88	4981.08	1
21	18	20.948	18.059	5779.93	4967.68	1
10	18	9.937	18.077	2589.5	4972.92	1
17	18	16.933	18.099	4616.59	4979.33	1
18	18	18.052	18.102	4940.82	4980.2	1
20	18	20.19	18.092	5560.3	4977.29	1
19	18	19.009	18.136	5218.11	4990.1	1
16	18	16.021	18.106	4352.33	4981.37	1
15	18	14.944	18.121	4040.27	4985.74	1
9	18	9.082	18.136	2341.76	4990.1	1
12	18	12.029	18.131	3195.65	4988.65	1
14	18	14.013	18.128	3770.52	4987.77	1
11	19	10.967	19.031	2887.94	5250.73	1
