x	y	new_x	new_y	pixel_x	pixel_y	selected
20	23	20.078	22.968	5520.1	6404.32	1
23	23	23.108	23.015	6396.81	6418.02	1
18	23	17.932	22.978	4899.17	6407.23	1
11	23	10.834	23	2845.41	6413.65	1
17	23	16.918	23.002	4605.77	6414.23	1
16	23	15.935	23.015	4321.35	6418.02	1
5	23	4.845	23.009	1112.53	6416.27	1
12	23	12.054	23.037	3198.41	6424.43	1
19	23	18.986	23.023	5204.14	6420.35	1
24	23	24.094	23.11	6682.1	6445.72	1
13	23	13.022	23.036	3478.49	6424.14	1
15	23	15.021	23.04	4056.89	6425.31	1
3	23	2.935	23.082	559.88	6437.55	1
6	23	5.835	23.081	1398.98	6437.26	1
10	23	9.882	23.089	2569.95	6439.59	1
8	23	7.866	23.088	1986.63	6439.3	1
9	23	8.982	23.093	2309.54	6440.76	1
7	23	6.882	23.106	1701.92	6444.55	1
4	23	3.874	23.161	831.57	6460.58	1
9	24	8.956	23.977	2302.02	6698.47	1
10	24	9.897	23.986	2574.29	6701.1	1
11	24	10.856	23.985	2851.77	6700.8	1
18	24	17.913	24.007	4893.67	6707.22	1
8	24	7.873	23.999	1988.66	6704.88	1
21	24	20.948	24.009	5771.83	6707.8	1
3	24	2.912	24.038	553.23	6716.25	1
7	24	6.887	24.021	1703.37	6711.3	1
6	24	5.861	24.028	1406.5	6713.34	1
5	24	4.809	24.03	1102.11	6713.92	1
4	24	3.948	24.036	852.99	6715.67	1
13	24	13.016	24.044	3476.75	6718	1
12	24	12.047	24.051	3196.38	6720.04	1
15	24	14.986	24.052	4046.76	6720.34	1
20	24	20.067	24.056	5516.92	6721.5	1
14	24	13.99	24.053	3758.58	6720.63	1
24	24	24.082	24.061	6678.63	6722.96	1
19	24	18.976	24.089	5201.24	6731.12	1
10	25	9.768	24.876	2536.97	6960.56	1
24	25	24.099	24.948	6683.55	6981.55	1
25	25	25.075	24.96	6965.95	6985.04	1
7	25	6.907	25.004	1709.15	6997.87	1
11	25	10.847	24.977	2849.17	6990	1
22	25	21.932	25.014	6056.54	7000.79	1
17	25	16.925	25.011	4607.8	6999.91	1
15	25	14.995	25.039	4049.37	7008.08	1
4	25	3.892	25.03	836.78	7005.45	1
5	25	4.845	25.036	1112.53	7007.2	1
16	25	15.981	25.043	4334.66	7009.24	1
23	25	23.179	25.059	6417.36	7013.91	1
6	25	5.838	25.048	1399.85	7010.7	1
13	25	13.065	25.053	3490.93	7012.16	1
3	25	2.945	25.057	562.77	7013.32	1
14	25	13.992	25.06	3759.15	7014.2	1
20	25	20.034	25.077	5507.37	7019.15	1
8	25	7.9	25.112	1996.47	7029.36	1
19	25	18.981	25.069	5202.69	7016.82	1
21	25	21.074	25.088	5808.29	7022.36	1
9	25	8.978	25.105	2308.38	7027.32	1
12	25	12.08	25.124	3205.93	7032.86	1
18	25	17.96	25.133	4907.27	7035.48	1
21	26	20.904	25.96	5759.1	7276.57	1
10	26	9.866	25.976	2565.32	7281.24	1
11	26	10.844	25.987	2848.3	7284.45	1
22	26	21.961	25.985	6064.93	7283.86	1
20	26	20.067	25.991	5516.92	7285.61	1
18	26	17.995	26	4917.4	7288.24	1
7	26	6.877	26.009	1700.47	7290.86	1
6	26	5.839	26.009	1400.13	7290.86	1
13	26	13.043	26.017	3484.57	7293.19	1
17	26	16.938	26.011	4611.56	7291.44	1
15	26	14.946	26.023	4035.19	7294.94	1
16	26	15.976	26.023	4333.21	7294.94	1
5	26	4.84	26.034	1111.08	7298.15	1
12	26	12.032	26.064	3192.04	7306.89	1
14	26	13.924	26.056	3739.48	7304.56	1
23	26	23.123	26.073	6401.15	7309.52	1
4	26	3.885	26.06	834.76	7305.73	1
24	26	24.016	26.059	6659.54	7305.44	1
3	26	2.92	26.072	555.54	7309.23	1
25	26	25.09	26.081	6970.29	7311.85	1
8	26	7.901	26.125	1996.76	7324.68	1
9	26	9.05	26.145	2329.22	7330.51	1
9	27	9.164	26.698	2362.2	7491.72	1
11	27	10.73	26.885	2815.31	7546.24	1
22	27	21.903	26.967	6048.15	7570.14	1
3	27	2.892	26.973	547.44	7571.89	1
21	27	20.958	26.969	5774.72	7570.73	1
4	27	3.959	26.961	856.17	7568.4	1
15	27	14.965	26.998	4040.69	7579.18	1
17	27	16.893	27.009	4598.54	7582.39	1
10	27	9.904	26.986	2576.32	7575.68	1
18	27	17.948	27.004	4903.8	7580.93	1
16	27	15.961	26.998	4328.87	7579.18	1
6	27	5.809	27.008	1391.45	7582.1	1
5	27	4.86	27.014	1116.87	7583.85	1
7	27	6.886	27.021	1703.08	7585.89	1
19	27	18.936	27.043	5189.67	7592.3	1
14	27	13.982	27.046	3756.26	7593.18	1
26	27	26.068	27.036	7253.27	7590.26	1
8	27	7.877	27.04	1989.82	7591.43	1
13	27	13.03	27.061	3480.81	7597.55	1
23	27	23.123	27.062	6401.15	7597.84	1
25	27	25.066	27.051	6963.35	7594.63	1
12	27	12.054	27.087	3198.41	7605.13	1
11	28	10.815	27.966	2839.91	7861.38	1
10	28	9.896	27.948	2574	7856.13	1
25	28	25.052	27.962	6959.3	7860.22	1
21	28	20.971	27.957	5778.48	7858.76	1
8	28	7.889	27.963	1993.29	7860.51	1
9	28	8.949	27.983	2299.99	7866.34	1
17	28	16.932	27.992	4609.82	7868.96	1
22	28	21.917	28.001	6052.2	7871.59	1
14	28	13.987	27.995	3757.71	7869.84	1
7	28	6.877	27.992	1700.47	7868.96	1
6	28	5.829	28.004	1397.24	7872.46	1
26	28	26.077	28.007	7255.87	7873.33	1
4	28	3.922	28.03	845.46	7880.04	1
13	28	13.044	28.03	3484.86	7880.04	1
15	28	15.001	28.032	4051.1	7880.62	1
16	28	15.913	28.036	4314.98	7881.79	1
19	28	18.981	28.028	5202.69	7879.46	1
5	28	4.797	28.061	1098.64	7889.08	1
24	28	24.09	28.062	6680.95	7889.37	1
12	28	12.076	28.094	3204.77	7898.7	1
18	28	17.946	28.097	4903.22	7899.57	1
5	29	4.865	29.002	1118.31	8163.41	1
7	29	6.848	28.957	1692.08	8150.29	1
22	29	21.949	28.979	6061.46	8156.7	1
11	29	10.839	28.997	2846.85	8161.95	1
24	29	24.113	28.996	6687.6	8161.66	1
17	29	16.859	29.003	4588.7	8163.7	1
6	29	5.85	29.01	1403.32	8165.74	1
13	29	12.998	29.017	3471.55	8167.78	1
4	29	3.943	29.023	851.54	8169.53	1
15	29	14.999	29.028	4050.52	8170.99	1
16	29	15.951	29.02	4325.98	8168.65	1
12	29	12.043	29.071	3195.22	8183.52	1
9	29	8.957	29.049	2302.31	8177.11	1
20	29	20.051	29.058	5512.29	8179.73	1
10	29	9.904	29.053	2576.32	8178.27	1
14	29	13.975	29.051	3754.24	8177.69	1
21	29	20.913	29.071	5761.7	8183.52	1
23	29	23.096	29.121	6393.34	8198.1	1
8	29	7.896	29.09	1995.31	8189.06	1
19	29	18.991	29.109	5205.58	8194.6	1
14	30	14.007	29.946	3763.49	8438.61	1
7	30	6.871	29.961	1698.74	8442.98	1
5	30	4.844	29.985	1112.24	8449.98	1
4	30	3.925	29.961	846.33	8442.98	1
6	30	5.859	29.965	1405.92	8444.15	1
3	30	2.908	29.98	552.07	8448.52	1
11	30	10.821	29.986	2841.64	8450.27	1
16	30	15.948	29.99	4325.11	8451.44	1
12	30	12.071	30.017	3203.32	8459.31	1
9	30	8.963	30.009	2304.04	8456.98	1
13	30	13.032	30.025	3481.38	8461.64	1
8	30	7.945	30.005	2009.49	8455.81	1
15	30	15.02	30.031	4056.6	8463.39	1
10	30	9.941	30.026	2587.02	8461.93	1
19	30	18.946	30.048	5192.56	8468.35	1
17	30	16.969	30.048	4620.53	8468.35	1
18	30	17.947	30.127	4903.51	8491.38	1
11	31	10.861	30.957	2853.22	8733.35	1
6	31	5.884	30.969	1413.15	8736.84	1
9	31	8.948	30.986	2299.7	8741.8	1
13	31	13.006	30.998	3473.86	8745.3	1
7	31	6.882	30.988	1701.92	8742.38	1
4	31	3.962	30.995	857.04	8744.42	1
5	31	4.816	30.998	1104.14	8745.3	1
14	31	13.986	31.002	3757.42	8746.47	1
10	31	9.877	31.029	2568.5	8754.34	1
8	31	7.887	31.057	1992.71	8762.5	1
12	31	12.061	31.08	3200.43	8769.2	1
10	32	9.869	31.978	2566.19	9031	1
5	32	4.818	31.992	1104.71	9035.08	1
6	32	6.043	32.081	1459.16	9061.03	1
9	32	8.993	32.031	2312.72	9046.45	1
4	32	3.927	32.032	846.91	9046.74	1
7	32	6.864	32.096	1696.71	9065.4	1
8	32	7.857	32.118	1984.03	9071.81	1
4	33	3.907	32.944	841.12	9312.62	1
6	33	5.802	32.998	1389.43	9328.36	1
5	33	4.9	32.999	1128.44	9328.65	1
