x	y	new_x	new_y	pixel_x	pixel_y	selected
4	11	3.95	11.026	854.67	2928.48	1
5	11	4.909	11.072	1132.51	2941.91	1
6	11	5.869	11.117	1410.64	2955.06	1
7	12	6.941	11.984	1721.22	3208.3	1
8	12	7.915	12.022	2003.41	3219.4	1
6	12	5.857	12.02	1407.16	3218.81	1
9	12	8.98	12.027	2311.96	3220.86	1
4	12	3.978	12.053	862.78	3228.45	1
5	12	4.94	12.047	1141.49	3226.7	1
11	13	10.872	13	2860.1	3505.06	1
6	13	5.896	13.005	1418.46	3506.52	1
10	13	9.915	13.01	2582.84	3507.98	1
5	13	4.878	13.029	1123.53	3513.53	1
9	13	8.985	13.026	2313.4	3512.65	1
8	13	7.895	13.031	1997.61	3514.11	1
7	13	6.932	13.043	1718.61	3517.62	1
12	13	12.035	13.069	3197.05	3525.21	1
4	13	3.977	13.065	862.49	3524.04	1
6	14	5.88	14.005	1413.83	3798.61	1
11	14	10.88	14.003	2862.42	3798.02	1
15	14	14.989	14.01	4052.88	3800.07	1
5	14	4.894	14.023	1128.16	3803.87	1
7	14	6.929	14.035	1717.74	3807.37	1
4	14	3.971	14.038	860.75	3808.25	1
10	14	9.92	14.08	2584.29	3820.51	1
8	14	7.94	14.106	2010.65	3828.11	1
9	14	8.962	14.119	2306.74	3831.91	1
14	14	14.065	14.132	3785.18	3835.7	1
13	14	13.001	14.158	3476.91	3843.3	1
12	14	12.072	14.177	3207.77	3848.85	1
11	15	10.872	14.952	2860.1	4075.22	1
13	15	13.012	15.008	3480.1	4091.57	1
8	15	7.933	15.015	2008.62	4093.62	1
5	15	4.863	15.026	1119.18	4096.83	1
14	15	13.972	15.037	3758.23	4100.04	1
18	15	17.973	15.036	4917.4	4099.75	1
4	15	3.958	15.04	856.99	4100.92	1
6	15	5.911	15.036	1422.81	4099.75	1
7	15	6.913	15.034	1713.11	4099.17	1
17	15	16.948	15.032	4620.43	4098.58	1
15	15	15.014	15.05	4060.12	4103.84	1
12	15	12.067	15.066	3206.32	4108.51	1
10	15	9.856	15.092	2565.75	4116.11	1
9	15	9.09	15.186	2343.82	4143.56	1
11	16	10.875	15.99	2860.97	4378.4	1
10	16	9.91	16.001	2581.39	4381.62	1
5	16	4.868	16.002	1120.63	4381.91	1
