x	y	new_x	new_y	pixel_x	pixel_y	selected
8	2	7.887	2.07	2007.56	311.56	1
6	2	5.864	2.086	1417.86	316.22	1
7	2	6.896	2.085	1718.68	315.93	1
9	3	8.992	3.09	2329.67	608.56	1
8	3	7.885	3.103	2006.98	612.34	1
6	3	5.853	3.099	1414.65	611.18	1
7	3	6.889	3.105	1716.64	612.93	1
11	4	10.888	4.067	2882.35	893.04	1
10	4	9.867	4.06	2584.73	891	1
9	4	8.994	4.066	2330.25	892.75	1
7	4	6.87	4.088	1711.11	899.15	1
8	4	7.871	4.11	2002.9	905.56	1
6	4	5.844	4.098	1412.03	902.06	1
11	5	10.896	5.035	2884.68	1174.9	1
10	5	9.862	5.086	2583.27	1189.75	1
12	5	11.978	5.096	3200.09	1192.66	1
8	5	7.881	5.086	2005.81	1189.75	1
7	5	6.919	5.093	1725.39	1191.79	1
6	5	5.858	5.1	1416.11	1193.82	1
9	5	8.995	5.1	2330.54	1193.82	1
13	5	12.958	5.108	3485.76	1196.15	1
14	5	13.944	5.108	3773.18	1196.15	1
11	6	10.866	6.018	2875.94	1461.12	1
10	6	9.863	6.049	2583.56	1470.15	1
15	6	14.893	6.066	4049.81	1475.1	1
12	6	11.962	6.089	3195.42	1481.8	1
5	6	4.897	6.079	1135.98	1478.89	1
14	6	13.925	6.082	3767.64	1479.76	1
4	6	3.899	6.082	845.06	1479.76	1
9	6	8.971	6.092	2323.55	1482.67	1
6	6	5.859	6.09	1416.4	1482.09	1
8	6	7.897	6.095	2010.48	1483.54	1
13	6	12.976	6.105	3491	1486.46	1
7	6	6.908	6.103	1722.18	1485.87	1
3	6	2.923	6.119	560.55	1490.53	1
11	7	10.878	7.007	2879.44	1749.1	1
10	7	9.87	7.01	2585.6	1749.97	1
16	7	15.905	7.029	4344.81	1755.5	1
17	7	16.875	7.032	4627.56	1756.38	1
19	7	18.901	7.047	5218.14	1760.74	1
8	7	7.906	7.056	2013.1	1763.36	1
4	7	3.916	7.047	850.01	1760.74	1
14	7	13.95	7.06	3774.92	1764.53	1
15	7	14.901	7.05	4052.14	1761.62	1
9	7	8.986	7.054	2327.92	1762.78	1
12	7	12.002	7.065	3207.08	1765.99	1
5	7	4.901	7.073	1137.14	1768.31	1
13	7	12.99	7.087	3495.09	1772.39	1
7	7	6.895	7.079	1718.39	1770.06	1
3	7	2.953	7.101	569.3	1776.47	1
6	7	5.888	7.089	1424.85	1772.97	1
20	8	19.989	7.998	5535.29	2037.65	1
11	8	10.892	8.013	2883.52	2042.02	1
9	8	9.004	8.015	2333.17	2042.6	1
4	8	3.895	8.023	843.89	2044.93	1
19	8	18.895	8.015	5216.39	2042.6	1
8	8	7.897	8.032	2010.48	2047.55	1
17	8	16.88	8.027	4629.02	2046.1	1
18	8	17.912	8.028	4929.85	2046.39	1
14	8	13.932	8.027	3769.68	2046.1	1
10	8	9.868	8.05	2585.02	2052.79	1
16	8	15.897	8.042	4342.48	2050.46	1
6	8	5.862	8.06	1417.27	2055.71	1
5	8	4.907	8.051	1138.89	2053.09	1
12	8	11.97	8.072	3197.76	2059.2	1
13	8	12.982	8.066	3492.75	2057.45	1
3	8	2.945	8.051	566.97	2053.09	1
7	8	6.901	8.072	1720.14	2059.2	1
2	8	2.038	8.104	302.58	2068.52	1
22	9	21.889	8.946	6089.14	2313.69	1
7	9	6.916	8.978	1724.51	2323.01	1
16	9	15.985	8.968	4368.13	2320.09	1
11	9	10.895	8.975	2884.39	2322.13	1
21	9	20.885	8.982	5796.48	2324.17	1
17	9	16.874	8.994	4627.27	2327.66	1
18	9	17.902	9.003	4926.93	2330.29	1
19	9	18.895	8.995	5216.39	2327.96	1
20	9	20	9.001	5538.5	2329.7	1
9	9	9.01	9.01	2334.91	2332.32	1
14	9	13.949	9.018	3774.63	2334.65	1
10	9	9.865	9.023	2584.15	2336.11	1
6	9	5.868	9.02	1419.02	2335.24	1
5	9	4.9	9.03	1136.85	2338.15	1
4	9	3.91	9.03	848.27	2338.15	1
8	9	7.909	9.036	2013.97	2339.89	1
13	9	12.991	9.045	3495.38	2342.51	1
3	9	2.935	9.052	564.05	2344.55	1
12	9	11.988	9.062	3203	2347.46	1
2	9	1.964	9.075	281.01	2351.25	1
15	9	14.902	9.065	4052.43	2348.34	1
20	10	20.028	9.909	5546.66	2594.09	1
21	10	20.895	9.918	5799.39	2596.71	1
22	10	21.904	9.924	6093.52	2598.46	1
17	10	16.913	9.968	4638.64	2611.27	1
11	10	10.884	9.978	2881.19	2614.18	1
19	10	18.898	9.978	5217.27	2614.18	1
10	10	9.896	9.98	2593.18	2614.76	1
14	10	13.956	9.989	3776.67	2617.39	1
15	10	14.909	9.995	4054.47	2619.13	1
18	10	17.908	9.982	4928.68	2615.35	1
6	10	5.902	9.994	1428.93	2618.84	1
9	10	8.995	9.999	2330.54	2620.3	1
23	10	22.993	10.002	6410.96	2621.17	1
16	10	15.899	9.995	4343.06	2619.13	1
24	10	23.97	10.011	6695.76	2623.79	1
8	10	7.898	10.006	2010.77	2622.34	1
12	10	11.981	10.03	3200.96	2629.32	1
4	10	3.902	10.018	845.93	2625.83	1
5	10	4.911	10.022	1140.06	2626.99	1
3	10	2.949	10.029	568.13	2629.03	1
7	10	6.912	10.028	1723.35	2628.74	1
13	10	12.979	10.042	3491.88	2632.82	1
2	10	2.064	10.074	310.16	2642.14	1
22	11	21.89	10.91	6089.44	2885.56	1
10	11	9.898	10.933	2593.77	2892.26	1
27	11	26.916	10.952	7554.51	2897.79	1
20	11	19.989	10.956	5535.29	2898.95	1
21	11	20.884	10.947	5796.19	2896.33	1
26	11	25.936	10.943	7268.84	2895.17	1
19	11	18.901	10.971	5218.14	2903.32	1
9	11	9.026	10.979	2339.58	2905.65	1
18	11	17.922	10.974	4932.76	2904.19	1
23	11	22.994	10.986	6411.25	2907.69	1
14	11	13.959	10.984	3777.55	2907.11	1
15	11	14.916	10.988	4056.51	2908.27	1
25	11	24.937	10.978	6977.64	2905.36	1
16	11	15.913	10.993	4347.14	2909.73	1
8	11	7.906	11.003	2013.1	2912.64	1
17	11	16.859	10.997	4622.9	2910.89	1
7	11	6.923	11.007	1726.55	2913.8	1
6	11	5.9	11.007	1428.35	2913.8	1
13	11	12.979	11.01	3491.88	2914.68	1
24	11	24.031	11.02	6713.54	2917.59	1
3	11	2.95	11.014	568.43	2915.84	1
4	11	3.92	11.014	851.18	2915.84	1
5	11	4.938	11.027	1147.93	2919.63	1
12	11	12.013	11.045	3210.29	2924.87	1
2	11	2.024	11.036	298.5	2922.25	1
22	12	21.911	11.913	6095.56	3177.61	1
17	12	16.909	11.907	4637.47	3175.86	1
27	12	26.908	11.932	7552.18	3183.14	1
21	12	20.87	11.936	5792.11	3184.31	1
26	12	25.903	11.942	7259.22	3186.05	1
30	12	29.91	11.942	8427.26	3186.05	1
11	12	10.898	11.96	2885.27	3191.29	1
18	12	17.928	11.944	4934.51	3186.64	1
28	12	27.886	11.944	7837.27	3186.64	1
29	12	28.905	11.96	8134.31	3191.29	1
10	12	9.92	11.968	2600.18	3193.62	1
20	12	20.006	11.956	5540.25	3190.13	1
23	12	22.993	11.98	6410.96	3197.12	1
9	12	9.024	11.973	2339	3195.08	1
25	12	24.947	11.975	6980.55	3195.66	1
8	12	7.941	11.99	2023.3	3200.03	1
14	12	13.948	11.989	3774.34	3199.74	1
15	12	14.93	11.98	4060.6	3197.12	1
16	12	15.93	11.982	4352.1	3197.7	1
24	12	23.98	11.99	6698.67	3200.03	1
4	12	3.945	11.995	858.47	3201.49	1
12	12	11.998	12.009	3205.92	3205.56	1
7	12	6.942	12.017	1732.09	3207.89	1
13	12	12.99	12.006	3495.09	3204.69	1
19	12	18.9	12.007	5217.85	3204.98	1
3	12	2.97	12.022	574.26	3209.35	1
5	12	4.925	12.021	1144.14	3209.06	1
6	12	5.896	12.03	1427.18	3211.68	1
2	12	2.018	12.052	296.75	3218.08	1
22	13	21.897	12.931	6091.48	3474.03	1
21	13	20.896	12.935	5799.68	3475.19	1
29	13	28.903	12.945	8133.72	3478.1	1
11	13	10.926	12.958	2893.43	3481.89	1
28	13	27.869	12.941	7832.31	3476.94	1
27	13	26.928	12.94	7558.01	3476.65	1
14	13	13.951	12.958	3775.22	3481.89	1
30	13	29.9	12.957	8424.35	3481.6	1
23	13	22.998	12.967	6412.42	3484.51	1
