x	y	new_x	new_y	pixel_x	pixel_y	selected
22	12	21.939	11.948	4550.31	2394.07	1
21	12	20.918	11.969	4328.43	2398.66	1
16	12	15.999	11.995	3259.47	2404.35	1
20	12	20.128	11.977	4156.75	2400.41	1
26	12	26.018	11.992	5436.72	2403.69	1
19	12	18.98	12.02	3907.28	2409.81	1
25	12	25.024	12.017	5220.72	2409.16	1
12	12	12.063	12.058	2404.13	2418.12	1
23	12	23.159	12.078	4815.43	2422.5	1
13	12	12.981	12.096	2603.62	2426.43	1
11	13	10.886	12.944	2148.35	2611.87	1
22	13	21.907	12.988	4543.35	2621.49	1
20	13	20.159	12.97	4163.49	2617.56	1
9	13	9.051	12.993	1749.58	2622.59	1
10	13	9.852	12.991	1923.65	2622.15	1
17	13	16.997	12.987	3476.35	2621.27	1
21	13	20.976	12.995	4341.03	2623.02	1
19	13	18.93	13.009	3896.41	2626.09	1
18	13	17.956	13.011	3684.75	2626.52	1
26	13	26.072	13.013	5448.46	2626.96	1
15	13	14.996	13.019	3041.51	2628.27	1
14	13	13.929	13.026	2809.63	2629.8	1
16	13	15.972	13.034	3253.6	2631.55	1
25	13	25.037	13.027	5223.54	2630.02	1
24	13	24.151	13.041	5031	2633.08	1
12	13	12.11	13.068	2414.34	2638.99	1
13	13	13.093	13.054	2627.96	2635.93	1
23	13	23.115	13.073	4805.87	2640.08	1
17	14	16.951	13.906	3466.35	2822.24	1
8	14	7.952	13.977	1510.76	2837.76	1
22	14	21.933	13.979	4549	2838.2	1
11	14	10.867	14.004	2144.22	2843.67	1
20	14	20.135	14.002	4158.27	2843.23	1
21	14	20.925	14.001	4329.95	2843.01	1
10	14	9.866	14.007	1926.69	2844.32	1
9	14	9.018	13.999	1742.41	2842.58	1
26	14	26.024	14.017	5438.03	2846.51	1
16	14	16.068	14.012	3274.46	2845.42	1
25	14	25.068	14.01	5230.28	2844.98	1
18	14	17.958	14.024	3685.19	2848.04	1
15	14	14.885	14.03	3017.38	2849.35	1
3	14	2.876	14.048	407.68	2853.29	1
4	14	3.913	14.032	633.03	2849.79	1
24	14	24.135	14.044	5027.52	2852.42	1
7	14	6.917	14.041	1285.84	2851.76	1
13	14	13.112	14.046	2632.09	2852.85	1
5	14	4.912	14.038	850.13	2851.1	1
23	14	23.131	14.063	4809.34	2856.57	1
14	14	13.954	14.049	2815.07	2853.51	1
19	14	18.973	14.054	3905.76	2854.6	1
6	14	5.865	14.107	1057.23	2866.19	1
12	14	12.083	14.116	2408.47	2868.16	1
22	15	21.976	14.958	4558.35	3052.29	1
11	15	10.892	14.973	2149.66	3055.57	1
18	15	17.981	14.965	3690.18	3053.82	1
21	15	20.91	14.983	4326.69	3057.75	1
10	15	9.876	14.992	1928.87	3059.72	1
17	15	16.952	14.983	3466.57	3057.75	1
19	15	18.985	14.993	3908.37	3059.94	1
20	15	20.11	15.008	4152.84	3063.22	1
26	15	25.973	15.022	5426.95	3066.28	1
8	15	7.94	15.014	1508.15	3064.53	1
9	15	8.986	15.024	1735.46	3066.72	1
4	15	3.886	15.023	627.16	3066.5	1
15	15	14.989	15.024	3039.98	3066.72	1
25	15	25.113	15.027	5240.06	3067.37	1
7	15	6.897	15.031	1281.49	3068.25	1
16	15	15.973	15.026	3253.82	3067.16	1
24	15	24.164	15.04	5033.83	3070.22	1
5	15	4.928	15.043	853.6	3070.87	1
14	15	13.979	15.045	2820.5	3071.31	1
6	15	5.847	15.053	1053.31	3073.06	1
13	15	13.061	15.05	2621.01	3072.4	1
23	15	23.117	15.075	4806.3	3077.87	1
12	15	12.072	15.081	2406.08	3079.18	1
22	16	21.93	15.977	4548.35	3275.12	1
11	16	10.862	15.996	2143.14	3279.27	1
21	16	20.954	15.979	4336.25	3275.55	1
10	16	9.868	15.996	1927.13	3279.27	1
20	16	20.106	15.993	4151.97	3278.62	1
26	16	26.099	15.996	5454.33	3279.27	1
9	16	9.048	16.007	1748.93	3281.68	1
19	16	18.938	16.02	3898.15	3284.52	1
4	16	3.873	16.045	624.34	3289.99	1
6	16	5.899	16.031	1064.61	3286.93	1
16	16	15.99	16.022	3257.51	3284.96	1
17	16	16.984	16.027	3473.52	3286.05	1
18	16	17.969	16.022	3687.58	3284.96	1
8	16	7.864	16.036	1491.63	3288.02	1
15	16	14.931	16.031	3027.38	3286.93	1
25	16	25.056	16.029	5227.67	3286.49	1
7	16	6.921	16.055	1286.71	3292.17	1
24	16	24.145	16.06	5029.7	3293.27	1
23	16	23.112	16.07	4805.21	3295.45	1
14	16	13.959	16.055	2816.15	3292.17	1
5	16	4.9	16.065	847.52	3294.36	1
12	16	12.065	16.086	2404.56	3298.95	1
13	16	13.103	16.071	2630.13	3295.67	1
22	17	21.944	16.957	4551.39	3489.42	1
11	17	10.876	16.98	2146.18	3494.45	1
10	17	9.841	16.999	1921.26	3498.6	1
26	17	26.05	17.012	5443.68	3501.45	1
21	17	20.949	17.012	4335.17	3501.45	1
14	17	14.002	17.01	2825.5	3501.01	1
9	17	9.067	17.022	1753.06	3503.63	1
25	17	25.12	17.021	5241.58	3503.42	1
13	17	13.1	17.032	2629.48	3505.82	1
6	17	5.856	17.033	1055.27	3506.04	1
5	17	4.95	17.036	858.38	3506.7	1
16	17	16.004	17.033	3260.56	3506.04	1
4	17	3.863	17.042	622.17	3508.01	1
24	17	24.129	17.049	5026.22	3509.54	1
3	17	2.91	17.053	415.07	3510.41	1
20	17	20.103	17.055	4151.32	3510.85	1
12	17	12.039	17.103	2398.91	3521.35	1
17	17	16.935	17.077	3462.87	3515.66	1
23	17	23.13	17.1	4809.13	3520.69	1
8	17	7.876	17.094	1494.24	3519.38	1
7	17	6.895	17.086	1281.06	3517.63	1
15	17	14.94	17.092	3029.34	3518.94	1
19	17	18.938	17.101	3898.15	3520.91	1
18	17	17.945	17.12	3682.36	3525.06	1
22	18	21.92	17.973	4546.18	3711.6	1
11	18	10.872	17.985	2145.31	3714.22	1
26	18	26.024	18.003	5438.03	3718.16	1
10	18	9.883	17.996	1930.39	3716.63	1
21	18	20.916	17.992	4328	3715.75	1
9	18	9.046	18.015	1748.5	3720.78	1
20	18	20.102	18.006	4151.1	3718.81	1
4	18	3.878	18.022	625.43	3722.31	1
6	18	5.86	18.033	1056.14	3724.72	1
8	18	7.868	18.028	1492.5	3723.62	1
15	18	14.982	18.029	3038.46	3723.84	1
19	18	18.966	18.04	3904.24	3726.25	1
7	18	6.937	18.033	1290.18	3724.72	1
14	18	13.97	18.033	2818.54	3724.72	1
25	18	25.128	18.03	5243.32	3724.06	1
16	18	15.996	18.036	3258.82	3725.37	1
18	18	17.992	18.046	3692.57	3727.56	1
5	18	4.92	18.051	851.87	3728.65	1
17	18	16.961	18.052	3468.52	3728.87	1
3	18	2.914	18.049	415.94	3728.22	1
13	18	13.08	18.067	2625.14	3732.15	1
23	18	23.122	18.099	4807.39	3739.15	1
24	18	24.08	18.09	5015.57	3737.18	1
12	18	12.09	18.104	2410	3740.24	1
21	19	20.958	18.976	4337.12	3930.93	1
22	19	21.938	18.983	4550.09	3932.46	1
11	19	10.881	18.992	2147.26	3934.43	1
26	19	26.014	18.989	5435.85	3933.77	1
20	19	20.097	18.997	4150.02	3935.52	1
15	19	14.965	19.015	3034.77	3939.46	1
4	19	3.876	19.022	624.99	3940.99	1
19	19	18.907	19.023	3891.41	3941.21	1
18	19	18.054	19.027	3706.05	3942.08	1
5	19	4.991	19.05	867.29	3947.11	1
10	19	9.869	19.049	1927.34	3946.89	1
13	19	13.075	19.055	2624.05	3948.2	1
3	19	2.959	19.04	425.72	3944.92	1
16	19	16.011	19.051	3262.08	3947.33	1
17	19	16.925	19.044	3460.7	3945.8	1
24	19	24.148	19.048	5030.35	3946.67	1
25	19	25.074	19.044	5231.58	3945.8	1
12	19	12.038	19.074	2398.7	3952.36	1
14	19	14.039	19.052	2833.54	3947.55	1
23	19	23.141	19.08	4811.52	3953.67	1
6	19	5.87	19.083	1058.31	3954.33	1
8	19	7.906	19.1	1500.76	3958.04	1
9	19	8.977	19.108	1733.5	3959.79	1
7	19	6.863	19.127	1274.1	3963.95	1
22	20	21.923	19.971	4546.83	4148.51	1
11	20	10.83	19.985	2136.18	4151.57	1
17	20	17.02	19.995	3481.35	4153.76	1
20	20	20.155	20.005	4162.62	4155.95	1
9	20	9.056	20.006	1750.67	4156.16	1
18	20	17.978	20.014	3689.53	4157.91	1
21	20	20.974	20.007	4340.6	4156.38	1
10	20	9.871	20.02	1927.78	4159.23	1
16	20	16.033	20.018	3266.86	4158.79	1
19	20	18.966	20.02	3904.24	4159.23	1
3	20	2.953	20.014	424.41	4157.91	1
13	20	13.13	20.024	2636	4160.1	1
5	20	4.928	20.025	853.6	4160.32	1
8	20	7.895	20.024	1498.37	4160.1	1
14	20	14.013	20.023	2827.89	4159.88	1
25	20	25.02	20.039	5219.85	4163.38	1
4	20	3.924	20.042	635.42	4164.04	1
7	20	6.931	20.038	1288.88	4163.16	1
6	20	5.853	20.052	1054.62	4166.22	1
15	20	14.909	20.045	3022.6	4164.69	1
24	20	24.186	20.051	5038.61	4166.01	1
12	20	12.067	20.083	2405	4173	1
23	20	23.149	20.101	4813.25	4176.94	1
11	21	10.869	20.963	2144.66	4365.44	1
22	21	21.983	20.963	4559.87	4365.44	1
19	21	18.958	20.967	3902.5	4366.31	1
10	21	9.882	20.98	1930.17	4369.16	1
25	21	25.097	21.003	5236.58	4374.19	1
9	21	9.02	20.994	1742.85	4372.22	1
7	21	6.938	20.999	1290.4	4373.31	1
20	21	20.142	21.004	4159.8	4374.4	1
8	21	7.908	21.009	1501.19	4375.5	1
3	21	2.965	21.029	427.02	4379.87	1
16	21	15.961	21.022	3251.21	4378.34	1
18	21	17.965	21.039	3686.71	4382.06	1
21	21	20.961	21.038	4337.77	4381.84	1
6	21	5.842	21.029	1052.23	4379.87	1
5	21	4.93	21.022	854.04	4378.34	1
17	21	17.039	21.023	3485.48	4378.56	1
4	21	3.864	21.027	622.38	4379.43	1
12	21	12.077	21.053	2407.17	4385.12	1
14	21	13.988	21.028	2822.45	4379.65	1
24	21	24.173	21.04	5035.78	4382.28	1
13	21	13.095	21.045	2628.39	4383.37	1
23	21	23.125	21.062	4808.04	4387.09	1
15	21	14.992	21.051	3040.64	4384.68	1
22	22	21.98	21.966	4559.22	4584.77	1
4	22	3.949	21.988	640.85	4589.58	1
6	22	5.884	22.005	1061.35	4593.3	1
15	22	14.963	22.012	3034.33	4594.83	1
5	22	4.927	22.009	853.39	4594.17	1
18	22	18.048	22.025	3704.74	4597.67	1
21	22	20.947	22.024	4334.73	4597.45	1
25	22	25.093	22.013	5235.71	4595.05	1
23	22	23.146	22.051	4812.6	4603.36	1
7	22	6.971	22.023	1297.57	4597.24	1
14	22	14.016	22.026	2828.54	4597.89	1
24	22	24.133	22.027	5027.09	4598.11	1
11	22	10.907	22.056	2152.91	4604.45	1
13	22	13.1	22.035	2629.48	4599.86	1
16	22	16.057	22.038	3272.07	4600.52	1
10	22	9.871	22.068	1927.78	4607.08	1
9	22	9.031	22.06	1745.24	4605.33	1
20	22	20.101	22.084	4150.89	4610.57	1
8	22	7.847	22.112	1487.94	4616.7	1
12	22	12.07	22.124	2405.65	4619.32	1
19	22	18.971	22.122	3905.32	4618.88	1
17	22	16.883	22.134	3451.57	4621.51	1
