x	y	new_x	new_y	pixel_x	pixel_y	selected
22	5	21.94	4.966	6066.06	1159.01	1
22	6	21.884	6.016	6049.83	1465.85	1
19	6	18.908	6.034	5187.72	1471.11	1
18	6	17.97	6.055	4916	1477.25	1
21	6	20.942	6.071	5776.95	1481.93	1
20	6	20.117	6.153	5537.96	1505.89	1
21	7	20.875	6.979	5757.54	1747.27	1
17	7	16.855	6.972	4593	1745.23	1
20	7	20.089	7.009	5529.84	1756.04	1
18	7	17.943	7.026	4908.18	1761.01	1
19	7	18.917	7.051	5190.33	1768.32	1
16	7	16.045	7.05	4358.35	1768.02	1
22	8	21.885	7.957	6050.12	2033.08	1
20	8	20.131	7.964	5542.01	2035.13	1
21	8	20.95	7.966	5779.27	2035.71	1
19	8	18.88	8.03	5179.61	2054.41	1
15	8	14.928	8.031	4034.77	2054.71	1
16	8	15.964	8.031	4334.88	2054.71	1
13	8	13.098	8.051	3504.64	2060.55	1
18	8	18.039	8.048	4935.99	2059.67	1
17	8	16.884	8.054	4601.4	2061.43	1
14	8	13.963	8.061	3755.22	2063.47	1
22	9	21.875	8.97	6047.23	2329.12	1
11	9	10.82	8.987	2844.73	2334.08	1
21	9	20.928	9.04	5772.89	2349.57	1
16	9	15.96	9.064	4333.73	2356.59	1
18	9	17.98	9.063	4918.89	2356.29	1
20	9	20.118	9.067	5538.25	2357.46	1
12	9	12.064	9.079	3205.1	2360.97	1
13	9	13.001	9.067	3476.54	2357.46	1
15	9	14.929	9.07	4035.06	2358.34	1
19	9	18.876	9.074	5178.45	2359.51	1
14	9	14.076	9.085	3787.95	2362.72	1
17	9	16.972	9.117	4626.89	2372.07	1
11	10	10.84	9.923	2850.53	2607.62	1
22	10	21.902	9.957	6055.05	2617.55	1
16	10	16.002	9.97	4345.89	2621.35	1
10	10	9.928	9.999	2586.33	2629.83	1
21	10	20.976	10	5786.8	2630.12	1
19	10	18.923	10.025	5192.07	2637.42	1
20	10	20.141	10.036	5544.91	2640.64	1
18	10	17.957	10.045	4912.23	2643.27	1
15	10	14.934	10.044	4036.51	2642.98	1
13	10	13.097	10.06	3504.35	2647.65	1
14	10	13.938	10.051	3747.98	2645.02	1
8	10	7.897	10.073	1997.97	2651.45	1
9	10	9	10.073	2317.5	2651.45	1
12	10	12.035	10.09	3196.7	2656.42	1
17	10	16.963	10.134	4624.28	2669.28	1
11	11	10.887	10.973	2864.14	2914.46	1
19	11	18.936	10.962	5195.84	2911.25	1
20	11	20.144	10.951	5545.78	2908.03	1
22	11	21.886	10.952	6050.41	2908.33	1
21	11	20.984	10.947	5789.12	2906.86	1
16	11	15.958	11.027	4333.15	2930.24	1
10	11	9.836	11.049	2559.68	2936.67	1
17	11	16.948	11.037	4619.94	2933.17	1
4	11	3.877	11.053	833.43	2937.84	1
13	11	13.077	11.04	3498.56	2934.04	1
15	11	14.95	11.034	4041.14	2932.29	1
14	11	13.947	11.041	3750.58	2934.33	1
18	11	17.893	11.045	4893.69	2935.5	1
8	11	7.852	11.068	1984.94	2942.22	1
12	11	12.054	11.073	3202.21	2943.69	1
5	11	4.933	11.065	1139.34	2941.35	1
9	11	9.048	11.086	2331.41	2947.49	1
7	11	6.865	11.087	1699.02	2947.78	1
6	11	5.81	11.131	1393.4	2960.64	1
22	12	21.949	11.939	6068.66	3196.76	1
11	12	10.865	11.96	2857.77	3202.9	1
10	12	9.872	11.985	2570.11	3210.2	1
16	12	15.943	12.016	4328.8	3219.26	1
21	12	20.943	12.02	5777.24	3220.43	1
6	12	5.801	12.023	1390.79	3221.31	1
8	12	7.907	12.026	2000.87	3222.19	1
13	12	13.109	12.025	3507.83	3221.89	1
15	12	14.992	12.021	4053.31	3220.73	1
9	12	9.027	12.021	2325.32	3220.73	1
17	12	16.923	12.028	4612.69	3222.77	1
18	12	17.945	12.03	4908.75	3223.36	1
7	12	6.891	12.052	1706.55	3229.78	1
5	12	4.955	12.053	1145.71	3230.08	1
14	12	13.898	12.059	3736.39	3231.83	1
19	12	18.958	12.054	5202.21	3230.37	1
12	12	12.009	12.079	3189.17	3237.67	1
4	12	3.834	12.075	820.97	3236.51	1
20	12	20.116	12.081	5537.67	3238.26	1
11	13	10.886	12.949	2863.85	3491.92	1
22	13	21.904	12.976	6055.63	3499.81	1
10	13	9.877	12.982	2571.56	3501.56	1
20	13	20.13	12.99	5541.72	3503.9	1
21	13	20.891	12.987	5762.17	3503.02	1
19	13	18.954	13.015	5201.05	3511.21	1
17	13	16.885	13.023	4601.69	3513.54	1
18	13	17.968	13.023	4915.42	3513.54	1
16	13	15.963	13.03	4334.59	3515.59	1
9	13	9.029	13.032	2325.9	3516.18	1
6	13	5.855	13.04	1406.43	3518.51	1
12	13	12.059	13.06	3203.65	3524.36	1
15	13	14.975	13.041	4048.38	3518.81	1
23	13	23.173	13.053	6423.24	3522.31	1
13	13	13.092	13.059	3502.9	3524.07	1
7	13	6.876	13.067	1702.2	3526.4	1
8	13	7.948	13.064	2012.75	3525.53	1
14	13	13.916	13.073	3741.6	3528.16	1
20	14	20.099	13.943	5532.74	3782.4	1
22	14	21.934	13.968	6064.32	3789.71	1
11	14	10.847	13.993	2852.55	3797.01	1
17	14	16.904	14.009	4607.19	3801.69	1
21	14	20.95	14.016	5779.27	3803.73	1
18	14	17.978	14.029	4918.31	3807.53	1
16	14	15.949	14.03	4330.54	3807.83	1
8	14	7.856	14.041	1986.1	3811.04	1
19	14	18.928	14.043	5193.52	3811.62	1
7	14	6.894	14.046	1707.42	3812.5	1
13	14	13.078	14.05	3498.85	3813.67	1
10	14	9.914	14.054	2582.27	3814.84	1
15	14	14.985	14.056	4051.28	3815.42	1
14	14	13.948	14.064	3750.87	3817.76	1
23	14	23.116	14.085	6406.73	3823.9	1
12	14	12.027	14.107	3194.38	3830.33	1
9	14	9.039	14.09	2328.8	3825.36	1
22	15	21.921	14.965	6060.55	4081.07	1
11	15	10.89	14.956	2865.01	4078.44	1
10	15	9.887	14.99	2574.45	4088.37	1
21	15	20.967	14.999	5784.19	4091	1
19	15	19.021	15.009	5220.46	4093.92	1
9	15	9.072	15.012	2338.36	4094.8	1
17	15	16.957	15.023	4622.54	4098.02	1
16	15	15.99	15.027	4342.42	4099.18	1
18	15	17.914	15.031	4899.77	4100.35	1
15	15	14.962	15.041	4044.62	4103.28	1
20	15	20.084	15.043	5528.4	4103.86	1
8	15	7.871	15.057	1990.44	4107.95	1
13	15	12.981	15.048	3470.75	4105.32	1
23	15	23.105	15.066	6403.54	4110.58	1
14	15	14.016	15.056	3770.57	4107.66	1
12	15	12.095	15.074	3214.08	4112.92	1
11	16	10.908	15.963	2870.22	4372.72	1
22	16	21.939	15.971	6065.77	4375.05	1
21	16	20.98	15.987	5787.96	4379.73	1
10	16	9.858	15.999	2566.05	4383.24	1
9	16	9.06	16.015	2334.88	4387.91	1
17	16	16.96	16.019	4623.41	4389.08	1
19	16	19.016	16.016	5219.01	4388.21	1
20	16	20.072	16.023	5524.92	4390.25	1
12	16	12.115	16.052	3219.88	4398.73	1
16	16	15.973	16.037	4337.49	4394.34	1
18	16	17.938	16.057	4906.73	4400.19	1
15	16	14.954	16.062	4042.3	4401.65	1
13	16	13.02	16.069	3482.04	4403.69	1
23	16	23.146	16.081	6415.42	4407.2	1
14	16	13.991	16.073	3763.33	4404.86	1
11	17	10.907	16.948	2869.93	4660.57	1
22	17	21.934	16.977	6064.32	4669.04	1
17	17	16.981	17.01	4629.5	4678.69	1
21	17	20.976	17.031	5786.8	4684.82	1
13	17	13.116	17.047	3509.85	4689.5	1
18	17	17.958	17.054	4912.52	4691.55	1
14	17	13.967	17.052	3756.38	4690.96	1
16	17	15.943	17.071	4328.8	4696.51	1
19	17	18.995	17.067	5212.93	4695.34	1
12	17	12.031	17.097	3195.54	4704.11	1
20	17	20.106	17.086	5534.77	4700.9	1
15	17	14.965	17.094	4045.49	4703.23	1
21	18	20.96	18	5782.16	4968	1
17	18	16.945	18.01	4619.07	4970.92	1
18	18	18.047	18.029	4938.3	4976.47	1
20	18	20.178	18.021	5555.63	4974.14	1
19	18	18.912	18.028	5188.88	4976.18	1
16	18	15.976	18.031	4338.36	4977.06	1
13	18	13.114	18.039	3509.27	4979.4	1
15	18	14.935	18.057	4036.8	4984.66	1
14	18	14.009	18.054	3768.54	4983.78	1
17	19	16.941	19.008	4617.91	5262.57	1
19	19	18.979	19.023	5208.29	5266.96	1
16	19	16.022	19.025	4351.69	5267.54	1
18	19	17.954	19.029	4911.36	5268.71	1
15	19	14.953	19.045	4042.01	5273.39	1
14	19	13.994	19.052	3764.2	5275.43	1
17	20	16.965	19.996	4624.86	5551.3	1
