x	y	new_x	new_y	pixel_x	pixel_y	selected
15	11	14.865	11.074	3004.81	2203.54	1
19	11	18.898	11.087	3878.83	2206.38	1
17	11	16.901	11.084	3446.04	2205.73	1
16	11	15.979	11.102	3246.23	2209.66	1
18	11	17.988	11.093	3681.62	2207.7	1
22	12	21.909	12.029	4531.37	2412.43	1
10	12	9.948	12.014	1939.2	2409.15	1
11	12	10.879	12.047	2140.96	2416.37	1
9	12	9.009	12.095	1735.7	2426.87	1
26	12	25.984	12.061	5414.5	2419.43	1
17	12	16.97	12.06	3461	2419.21	1
28	12	27.931	12.06	5836.45	2419.21	1
27	12	27.067	12.073	5649.21	2422.06	1
21	12	20.859	12.109	4303.82	2429.93	1
15	12	15.004	12.094	3034.93	2426.65	1
18	12	17.945	12.093	3672.3	2426.43	1
14	12	13.924	12.106	2800.87	2429.27	1
19	12	18.936	12.109	3887.07	2429.93	1
29	12	29.013	12.101	6070.94	2428.18	1
16	12	15.895	12.101	3228.03	2428.18	1
25	12	25.014	12.099	5204.28	2427.74	1
20	12	20.101	12.107	4139.54	2429.49	1
30	12	29.982	12.129	6280.94	2434.31	1
12	12	12.084	12.133	2402.11	2435.18	1
8	12	7.857	12.121	1486.04	2432.56	1
23	12	23.133	12.139	4796.64	2436.49	1
13	12	13.026	12.123	2606.26	2432.99	1
11	13	10.839	13.022	2132.3	2629.64	1
22	13	21.925	13.036	4534.84	2632.7	1
20	13	20.083	13.066	4135.64	2639.26	1
21	13	20.899	13.065	4312.49	2639.04	1
10	13	9.844	13.06	1916.66	2637.95	1
30	13	29.997	13.062	6284.19	2638.39	1
17	13	16.951	13.064	3456.88	2638.82	1
19	13	18.977	13.07	3895.95	2640.14	1
29	13	28.985	13.073	6064.87	2640.79	1
9	13	9.048	13.077	1744.15	2641.67	1
16	13	15.928	13.075	3235.18	2641.23	1
27	13	27.025	13.078	5640.11	2641.88	1
28	13	28.008	13.078	5853.14	2641.88	1
18	13	17.913	13.087	3665.36	2643.85	1
15	13	14.962	13.085	3025.83	2643.42	1
25	13	25.058	13.086	5213.82	2643.63	1
26	13	25.968	13.081	5411.03	2642.54	1
14	13	13.947	13.089	2805.86	2644.29	1
8	13	7.844	13.095	1483.22	2645.6	1
12	13	12.023	13.127	2388.89	2652.6	1
23	13	23.134	13.122	4796.85	2651.51	1
13	13	13.087	13.107	2619.48	2648.23	1
24	13	24.121	13.11	5010.75	2648.88	1
22	14	21.918	14.034	4533.32	2851	1
11	14	10.856	14.049	2135.98	2854.28	1
28	14	27.966	14.046	5844.04	2853.62	1
29	14	29.044	14.052	6077.66	2854.93	1
26	14	25.994	14.063	5416.67	2857.34	1
10	14	9.813	14.078	1909.94	2860.62	1
17	14	16.966	14.068	3460.13	2858.43	1
30	14	29.937	14.077	6271.19	2860.4	1
15	14	14.92	14.072	3016.72	2859.31	1
25	14	25.032	14.076	5208.19	2860.18	1
27	14	27.045	14.078	5644.44	2860.62	1
18	14	17.96	14.081	3675.55	2861.28	1
16	14	15.938	14.084	3237.34	2861.93	1
19	14	18.921	14.077	3883.82	2860.4	1
24	14	24.124	14.104	5011.4	2866.31	1
14	14	14.025	14.1	2822.76	2865.43	1
21	14	20.892	14.107	4310.97	2866.96	1
7	14	6.88	14.106	1274.31	2866.74	1
23	14	23.105	14.125	4790.57	2870.9	1
8	14	7.907	14.11	1496.88	2867.62	1
13	14	13.037	14.13	2608.64	2871.99	1
20	14	20.016	14.151	4121.12	2876.59	1
12	14	12.038	14.176	2392.14	2882.06	1
9	14	8.954	14.158	1723.78	2878.12	1
22	15	21.907	15.031	4530.94	3069.07	1
21	15	21.049	15.029	4344.99	3068.64	1
11	15	10.844	15.055	2133.38	3074.32	1
10	15	9.853	15.058	1918.61	3074.98	1
30	15	29.988	15.06	6282.24	3075.42	1
18	15	17.997	15.067	3683.57	3076.95	1
26	15	25.983	15.057	5414.28	3074.76	1
15	15	14.891	15.071	3010.44	3077.82	1
19	15	18.927	15.068	3885.12	3077.17	1
27	15	27.064	15.079	5648.56	3079.57	1
6	15	5.842	15.089	1049.35	3081.76	1
8	15	7.882	15.08	1491.46	3079.79	1
17	15	16.924	15.076	3451.03	3078.92	1
7	15	6.886	15.092	1275.61	3082.42	1
9	15	9	15.086	1733.75	3081.11	1
20	15	20.073	15.114	4133.48	3087.23	1
23	15	23.121	15.114	4794.04	3087.23	1
16	15	15.975	15.084	3245.36	3080.67	1
24	15	24.121	15.092	5010.75	3082.42	1
29	15	29.029	15.087	6074.41	3081.32	1
25	15	25.052	15.098	5212.52	3083.73	1
14	15	14.018	15.095	2821.24	3083.07	1
13	15	13.065	15.108	2614.71	3085.92	1
12	15	12.009	15.146	2385.86	3094.23	1
28	15	27.956	15.183	5841.87	3102.32	1
22	16	21.883	16.013	4525.74	3283.87	1
11	16	10.836	16.025	2131.65	3286.5	1
10	16	9.849	16.041	1917.74	3290	1
21	16	20.953	16.043	4324.19	3290.44	1
15	16	14.941	16.066	3021.28	3295.47	1
29	16	29.073	16.05	6083.95	3291.97	1
17	16	16.943	16.064	3455.15	3295.03	1
19	16	18.903	16.06	3879.92	3294.15	1
20	16	20.06	16.061	4130.66	3294.37	1
26	16	26.024	16.056	5423.17	3293.28	1
28	16	27.988	16.068	5848.81	3295.9	1
30	16	29.963	16.069	6276.83	3296.12	1
27	16	26.98	16.074	5630.35	3297.22	1
9	16	9.018	16.07	1737.65	3296.34	1
18	16	18.009	16.067	3686.17	3295.68	1
24	16	24.138	16.088	5014.44	3300.28	1
16	16	15.926	16.086	3234.74	3299.84	1
7	16	6.936	16.088	1286.44	3300.28	1
25	16	25.037	16.082	5209.27	3298.97	1
12	16	12.059	16.115	2396.69	3306.18	1
14	16	14.028	16.094	2823.41	3301.59	1
8	16	7.833	16.103	1480.84	3303.56	1
23	16	23.084	16.121	4786.02	3307.5	1
13	16	13.032	16.116	2607.56	3306.4	1
11	17	10.868	17.024	2138.58	3505.01	1
26	17	26.088	17.047	5437.04	3510.05	1
27	17	26.968	17.061	5627.75	3513.11	1
28	17	27.955	17.065	5841.65	3513.98	1
6	17	5.86	17.082	1053.25	3517.7	1
17	17	16.928	17.093	3451.9	3520.11	1
16	17	15.951	17.087	3240.16	3518.79	1
25	17	25	17.093	5201.25	3520.11	1
22	17	21.877	17.109	4524.44	3523.61	1
7	17	6.873	17.103	1272.79	3522.29	1
19	17	18.932	17.132	3886.2	3528.64	1
24	17	24.118	17.106	5010.1	3522.95	1
29	17	29.034	17.1	6075.49	3521.64	1
8	17	7.922	17.113	1500.13	3524.48	1
10	17	9.825	17.119	1912.54	3525.79	1
14	17	13.989	17.113	2814.96	3524.48	1
21	17	20.915	17.141	4315.95	3530.61	1
12	17	12.038	17.16	2392.14	3534.76	1
9	17	8.993	17.14	1732.23	3530.39	1
15	17	14.913	17.148	3015.21	3532.14	1
13	17	13.058	17.151	2613.19	3532.79	1
20	17	20.027	17.148	4123.51	3532.14	1
18	17	17.955	17.157	3674.47	3534.11	1
23	17	23.083	17.181	4785.8	3539.36	1
11	18	10.848	18.03	2134.25	3725.06	1
22	18	21.873	18.029	4523.57	3724.84	1
17	18	16.954	18.057	3457.53	3730.97	1
20	18	20.138	18.067	4147.56	3733.16	1
26	18	25.98	18.061	5413.63	3731.84	1
