x	y	new_x	new_y	pixel_x	pixel_y	selected
9	10	8.958	9.925	2306.58	2594.81	1
10	10	9.953	9.949	2594.97	2601.79	1
7	10	6.957	9.986	1726.6	2612.55	1
8	10	7.976	9.99	2021.95	2613.71	1
4	10	3.991	10.023	866.92	2623.3	1
11	11	10.914	10.926	2873.51	2885.84	1
9	11	8.995	10.93	2317.3	2887	1
20	11	20.047	10.927	5520.65	2886.13	1
21	11	20.911	10.957	5771.08	2894.85	1
10	11	9.919	10.975	2585.12	2900.08	1
12	11	12.085	10.982	3212.92	2902.12	1
19	11	19.036	10.962	5227.62	2896.31	1
16	11	15.969	10.983	4338.67	2902.41	1
18	11	17.97	10.991	4918.65	2904.74	1
4	11	4.002	11.011	870.11	2910.55	1
15	11	15.111	10.997	4089.99	2906.48	1
13	11	13.124	11.002	3514.07	2907.93	1
14	11	13.979	11.012	3761.88	2910.84	1
8	11	7.972	11.046	2020.79	2920.73	1
17	11	16.98	11.066	4631.7	2926.54	1
7	11	6.948	11.102	1723.99	2937.01	1
6	11	5.931	11.123	1429.22	2943.11	1
5	11	4.906	11.118	1132.13	2941.66	1
11	12	10.961	11.899	2887.13	3168.72	1
22	12	21.996	11.909	6085.56	3171.63	1
9	12	9.043	11.952	2331.21	3184.13	1
20	12	20.063	11.928	5525.29	3177.16	1
18	12	17.96	11.965	4915.75	3187.91	1
21	12	20.951	11.964	5782.67	3187.62	1
10	12	9.888	11.972	2576.13	3189.95	1
15	12	15.088	11.991	4083.32	3195.47	1
6	12	5.916	11.993	1424.87	3196.05	1
7	12	7.021	11.99	1745.15	3195.18	1
12	12	12.077	12.021	3210.6	3204.19	1
4	12	4.034	12.01	879.39	3201	1
8	12	7.912	11.997	2003.4	3197.22	1
14	12	13.974	12.014	3760.43	3202.16	1
19	12	19.072	11.998	5238.06	3197.51	1
13	12	13.164	12.029	3525.66	3206.52	1
5	12	4.966	12.095	1149.52	3225.71	1
17	12	16.962	12.133	4626.49	3236.76	1
16	12	15.964	12.136	4337.22	3237.63	1
22	13	22.021	12.92	6092.81	3465.56	1
20	13	20.113	12.924	5539.78	3466.73	1
9	13	9.019	12.925	2324.26	3467.02	1
11	13	10.937	12.941	2880.18	3471.67	1
18	13	18.032	12.973	4936.62	3480.97	1
21	13	20.967	12.971	5787.31	3480.39	1
8	13	7.981	12.993	2023.4	3486.79	1
7	13	6.95	13.001	1724.57	3489.11	1
10	13	9.947	12.991	2593.23	3486.21	1
15	13	15.072	13.009	4078.68	3491.44	1
19	13	19.008	12.992	5219.51	3486.5	1
12	13	12.112	13.032	3220.74	3498.13	1
5	13	4.925	13.024	1137.64	3495.8	1
13	13	13.121	13.019	3513.2	3494.35	1
4	13	4.017	13.01	874.46	3491.73	1
14	13	14.019	13.032	3773.48	3498.13	1
16	13	16.023	13.069	4354.32	3508.88	1
6	13	5.929	13.092	1428.64	3515.57	1
17	13	16.947	13.157	4622.14	3534.47	1
11	14	10.865	13.915	2859.31	3754.85	1
22	14	21.988	13.946	6083.24	3763.86	1
20	14	20.046	13.941	5520.36	3762.41	1
18	14	17.998	13.978	4926.76	3773.16	1
21	14	21.017	14.012	5801.8	3783.05	1
5	14	4.932	14.004	1139.67	3780.72	1
9	14	9.026	14.014	2326.29	3783.63	1
15	14	15.061	14.013	4075.49	3783.34	1
6	14	5.951	14.053	1435.02	3794.97	1
14	14	14.063	14.015	3786.23	3783.92	1
4	14	4.014	14.022	873.59	3785.95	1
13	14	13.081	14.043	3501.6	3792.06	1
10	14	9.907	14.034	2581.64	3789.44	1
12	14	12.094	14.057	3215.53	3796.13	1
19	14	19.034	14.054	5227.04	3795.26	1
8	14	7.949	14.065	2014.12	3798.46	1
7	14	6.976	14.086	1732.11	3804.56	1
16	14	15.991	14.105	4345.05	3810.09	1
17	14	17.029	14.15	4645.91	3823.17	1
20	15	20.111	14.938	5539.2	4052.27	1
9	15	9.024	14.951	2325.71	4056.05	1
11	15	10.925	14.943	2876.7	4053.72	1
21	15	20.992	14.962	5794.56	4059.25	1
15	15	15.084	14.99	4082.16	4067.39	1
10	15	9.936	14.971	2590.04	4061.86	1
13	15	13.142	14.996	3519.28	4069.13	1
8	15	7.985	15.013	2024.56	4074.07	1
12	15	12.074	15.02	3209.73	4076.11	1
18	15	18.024	15.018	4934.3	4075.53	1
5	15	4.948	15.021	1144.3	4076.4	1
7	15	6.926	15.026	1717.61	4077.85	1
14	15	13.975	15.037	3760.72	4081.05	1
16	15	16.007	15.026	4349.69	4077.85	1
19	15	18.994	15.057	5215.45	4086.87	1
17	15	16.968	15.077	4628.23	4092.68	1
6	15	5.962	15.085	1438.2	4095.01	1
9	16	9.008	15.966	2321.07	4351.14	1
20	16	20.098	15.955	5535.44	4347.95	1
11	16	10.938	15.99	2880.47	4358.12	1
21	16	20.977	15.975	5790.21	4353.76	1
8	16	8.023	15.989	2035.57	4357.83	1
5	16	4.947	16.016	1144.01	4365.68	1
12	16	12.111	16.03	3220.45	4369.75	1
10	16	9.935	16.015	2589.75	4365.39	1
7	16	6.937	16.027	1720.8	4368.88	1
16	16	16.043	16.021	4360.12	4367.13	1
18	16	17.975	16.023	4920.1	4367.72	1
13	16	13.144	16.029	3519.86	4369.46	1
19	16	19.014	16.027	5221.25	4368.88	1
14	16	13.999	16.028	3767.68	4369.17	1
15	16	15.064	16.046	4076.36	4374.4	1
17	16	17.004	16.061	4638.66	4378.76	1
6	16	5.951	16.069	1435.02	4381.09	1
11	17	10.993	16.943	2896.41	4635.19	1
9	17	9.037	17.001	2329.47	4652.06	1
10	17	9.901	17.001	2579.9	4652.06	1
12	17	12.098	17.017	3216.69	4656.71	1
13	17	13.124	17.024	3514.07	4658.74	1
15	17	15.086	17.027	4082.74	4659.61	1
20	17	20.074	17.032	5528.48	4661.07	1
8	17	8.024	17.062	2035.86	4669.79	1
14	17	13.995	17.049	3766.52	4666.01	1
21	17	20.987	17.055	5793.11	4667.76	1
