x	y	new_x	new_y	pixel_x	pixel_y	selected
22	9	21.928	8.924	6082.85	2300.06	1
11	9	10.904	8.937	2878.66	2303.83	1
19	9	18.92	8.936	5208.56	2303.54	1
25	9	24.979	8.954	6969.65	2308.77	1
18	9	17.915	8.949	4916.45	2307.31	1
21	9	20.873	8.964	5776.21	2311.67	1
23	9	23.033	8.985	6404.03	2317.76	1
14	9	13.954	8.993	3765.16	2320.09	1
17	9	16.896	8.981	4620.27	2316.6	1
24	9	24.014	8.989	6689.16	2318.92	1
15	9	14.909	8.994	4042.74	2320.38	1
12	9	12.024	9.008	3204.19	2324.44	1
13	9	12.975	9.002	3480.61	2322.7	1
20	9	19.928	9.006	5501.54	2323.86	1
16	9	15.947	9.034	4344.44	2331.99	1
22	10	21.928	9.876	6082.85	2576.39	1
31	10	31.012	9.904	8723.18	2584.52	1
20	10	20.006	9.909	5524.21	2585.97	1
11	10	10.904	9.932	2878.66	2592.64	1
21	10	20.919	9.936	5789.58	2593.81	1
29	10	28.966	9.928	8128.49	2591.48	1
17	10	16.885	9.935	4617.07	2593.52	1
19	10	18.935	9.938	5212.92	2594.39	1
27	10	26.956	9.923	7544.27	2590.03	1
28	10	27.911	9.947	7821.85	2597	1
16	10	15.955	9.946	4346.76	2596.71	1
24	10	24.005	9.953	6686.55	2598.74	1
18	10	17.906	9.949	4913.83	2597.58	1
26	10	25.934	9.949	7247.22	2597.58	1
8	10	7.978	9.983	2028.2	2607.45	1
9	10	8.968	9.954	2315.95	2599.03	1
15	10	14.925	9.958	4047.39	2600.19	1
10	10	9.88	9.969	2581.03	2603.38	1
7	10	6.901	9.962	1715.16	2601.35	1
6	10	5.851	9.973	1409.97	2604.55	1
12	10	12.021	9.984	3203.32	2607.74	1
14	10	13.935	9.98	3759.64	2606.58	1
25	10	24.958	9.964	6963.54	2601.93	1
23	10	23.046	9.979	6407.81	2606.29	1
13	10	12.984	9.996	3483.22	2611.22	1
22	11	21.91	10.9	6077.62	2873.62	1
32	11	31.941	10.899	8993.2	2873.33	1
21	11	20.904	10.909	5785.22	2876.23	1
31	11	31.022	10.892	8726.08	2871.3	1
27	11	26.958	10.905	7544.85	2875.07	1
29	11	28.978	10.911	8131.98	2876.81	1
28	11	27.914	10.925	7822.72	2880.88	1
6	11	5.844	10.94	1407.94	2885.23	1
30	11	29.962	10.937	8417.99	2884.36	1
7	11	6.883	10.942	1709.93	2885.81	1
8	11	7.89	10.943	2002.62	2886.1	1
9	11	8.972	10.942	2317.11	2885.81	1
16	11	15.942	10.934	4342.99	2883.49	1
20	11	19.998	10.932	5521.89	2882.91	1
18	11	17.926	10.947	4919.65	2887.26	1
26	11	25.939	10.949	7248.68	2887.84	1
10	11	9.89	10.978	2583.93	2896.26	1
17	11	16.911	10.953	4624.63	2889	1
19	11	18.947	10.958	5216.41	2890.46	1
25	11	25.002	10.947	6976.33	2887.26	1
24	11	24.009	10.972	6687.71	2894.52	1
23	11	23.05	10.98	6408.97	2896.84	1
15	11	14.915	10.978	4044.48	2896.26	1
12	11	12.01	11.006	3200.13	2904.39	1
13	11	12.958	10.998	3475.67	2902.07	1
14	11	13.949	10.988	3763.71	2899.16	1
31	12	31.023	11.887	8726.37	3160.11	1
22	12	21.937	11.902	6085.47	3164.47	1
32	12	31.959	11.899	8998.43	3163.6	1
27	12	26.959	11.903	7545.15	3164.76	1
11	12	10.889	11.933	2874.3	3173.46	1
18	12	17.906	11.921	4913.83	3169.98	1
29	12	28.948	11.922	8123.26	3170.27	1
20	12	19.992	11.931	5520.14	3172.88	1
21	12	20.92	11.932	5789.87	3173.17	1
28	12	27.934	11.923	7828.54	3170.56	1
30	12	29.956	11.926	8416.24	3171.43	1
9	12	8.981	11.927	2319.73	3171.72	1
25	12	24.979	11.932	6969.65	3173.17	1
16	12	15.945	11.932	4343.86	3173.17	1
26	12	25.923	11.928	7244.03	3172.01	1
10	12	9.881	11.939	2581.32	3175.21	1
19	12	18.965	11.953	5221.64	3179.27	1
17	12	16.919	11.933	4626.96	3173.46	1
8	12	7.892	11.948	2003.2	3177.82	1
12	12	11.994	11.979	3195.47	3186.82	1
6	12	5.875	11.953	1416.95	3179.27	1
24	12	24.016	11.96	6689.74	3181.3	1
7	12	6.892	11.972	1712.55	3184.78	1
14	12	13.948	11.97	3763.42	3184.2	1
23	12	23.026	11.984	6401.99	3188.27	1
15	12	14.91	11.974	4043.03	3185.36	1
13	12	12.999	11.992	3487.58	3190.59	1
22	13	21.9	12.882	6074.72	3448.93	1
29	13	28.958	12.889	8126.17	3450.96	1
