x	y	new_x	new_y	pixel_x	pixel_y	selected
22	11	21.96	10.899	6082.33	2877.99	1
20	11	20.069	10.907	5533.59	2880.31	1
9	11	9.016	10.947	2326.14	2891.94	1
11	11	10.958	10.966	2889.69	2897.47	1
17	11	16.946	10.95	4627.33	2892.82	1
21	11	20.952	10.95	5789.82	2892.82	1
16	11	16.025	10.964	4360.07	2896.89	1
24	11	24.135	10.986	6713.49	2903.28	1
25	11	25.046	10.988	6977.85	2903.86	1
18	11	18.001	10.985	4933.48	2902.99	1
23	11	23.121	10.997	6419.24	2906.48	1
13	11	13.078	11.005	3504.88	2908.81	1
19	11	19.014	10.997	5227.44	2906.48	1
12	11	12.081	11.014	3215.57	2911.42	1
14	11	14.048	11.022	3786.37	2913.75	1
15	11	14.999	11.013	4062.33	2911.13	1
8	11	8.011	11.035	2034.5	2917.53	1
10	11	9.923	11.071	2589.34	2928	1
8	12	8.017	11.891	2036.25	3166.4	1
22	12	21.991	11.935	6091.33	3179.19	1
11	12	10.95	11.95	2887.37	3183.55	1
18	12	17.975	11.966	4925.93	3188.2	1
26	12	26.09	11.967	7280.8	3188.49	1
16	12	16.003	11.994	4353.68	3196.34	1
23	12	23.084	11.995	6408.5	3196.63	1
12	12	12.095	12.009	3219.63	3200.7	1
13	12	13.103	12.017	3512.14	3203.03	1
14	12	14.04	12.017	3784.04	3203.03	1
25	12	24.995	12.008	6963.05	3200.41	1
15	12	15.035	12.02	4072.78	3203.9	1
19	12	19.059	12.02	5240.5	3203.9	1
20	12	20.035	12.03	5523.72	3206.81	1
9	12	9.064	12.032	2340.07	3207.39	1
21	12	20.978	12.041	5797.37	3210.01	1
17	12	17.001	12.04	4643.29	3209.72	1
10	12	9.901	12.088	2582.96	3223.67	1
22	13	21.998	12.932	6093.36	3469.05	1
20	13	20.061	12.938	5531.26	3470.8	1
9	13	9.031	12.957	2330.5	3476.32	1
11	13	10.938	12.951	2883.88	3474.58	1
23	13	23.116	13.008	6417.79	3491.15	1
17	13	16.968	12.971	4633.71	3480.39	1
18	13	18.013	12.974	4936.96	3481.26	1
21	13	21.015	12.986	5808.1	3484.75	1
19	13	19.044	12.984	5236.14	3484.17	1
