x	y	new_x	new_y	pixel_x	pixel_y	selected
22	16	21.987	15.957	4574.51	3265.9	1
10	16	9.879	15.98	1935.34	3270.93	1
21	16	20.98	15.951	4355.02	3264.59	1
20	16	20.138	15.984	4171.49	3271.8	1
9	16	9.08	15.992	1761.19	3273.55	1
17	16	17.013	15.993	3490.33	3273.77	1
4	16	3.909	16.026	634.07	3280.97	1
19	16	19.006	15.997	3924.75	3274.64	1
8	16	7.932	15.998	1510.96	3274.86	1
16	16	16.021	16.006	3274.11	3276.6	1
25	16	25.142	15.998	5262.2	3274.86	1
7	16	6.903	16.044	1286.67	3284.9	1
13	16	13.113	16.014	2640.26	3278.35	1
15	16	14.973	16.019	3045.68	3279.44	1
5	16	4.936	16.022	857.92	3280.1	1
6	16	5.913	16.03	1070.88	3281.84	1
24	16	24.134	16.031	5042.49	3282.06	1
18	16	17.957	16.037	3696.1	3283.37	1
3	16	2.951	16.056	425.26	3287.52	1
2	16	1.982	16.06	214.05	3288.4	1
14	16	14.043	16.06	2842.97	3288.4	1
23	16	23.147	16.065	4827.35	3289.49	1
12	16	12.038	16.079	2405.94	3292.54	1
11	17	10.911	16.979	2160.29	3489.06	1
22	17	22.021	16.991	4581.92	3491.68	1
17	17	17.012	17.006	3490.12	3494.96	1
16	17	16.04	17.01	3278.25	3495.83	1
4	17	3.985	17.015	650.64	3496.92	1
6	17	5.88	17.014	1063.69	3496.7	1
24	17	24.148	17.021	5045.54	3498.23	1
19	17	18.99	17.024	3921.26	3498.89	1
8	17	7.969	17.03	1519.02	3500.2	1
20	17	20.151	17.031	4174.32	3500.42	1
10	17	9.9	17.035	1939.92	3501.29	1
21	17	20.977	17.033	4354.36	3500.85	1
5	17	4.881	17.04	845.94	3502.38	1
14	17	14.027	17.038	2839.48	3501.94	1
25	17	25.106	17.05	5254.35	3504.56	1
18	17	17.977	17.055	3700.46	3505.66	1
13	17	13.094	17.065	2636.11	3507.84	1
7	17	6.959	17.06	1298.88	3506.75	1
12	17	12.086	17.076	2416.4	3510.24	1
2	17	1.977	17.087	212.96	3512.64	1
15	17	14.956	17.086	3041.97	3512.43	1
23	17	23.103	17.096	4817.76	3514.61	1
22	18	21.998	17.934	4576.91	3697.59	1
11	18	10.91	17.958	2160.07	3702.83	1
21	18	20.956	17.968	4349.78	3705.01	1
20	18	20.151	17.992	4174.32	3710.25	1
19	18	18.999	18.001	3923.22	3712.22	1
17	18	16.996	18.01	3486.63	3714.18	1
16	18	16.017	18.022	3273.24	3716.8	1
18	18	18.004	18.013	3706.34	3714.84	1
4	18	3.941	18.019	641.05	3716.15	1
8	18	7.945	18.018	1513.79	3715.93	1
10	18	9.888	18.027	1937.31	3717.9	1
6	18	5.903	18.029	1068.7	3718.33	1
24	18	24.095	18.036	5033.99	3719.86	1
15	18	14.988	18.04	3048.95	3720.73	1
25	18	25.125	18.041	5258.5	3720.95	1
5	18	4.92	18.045	854.44	3721.83	1
13	18	13.077	18.04	2632.41	3720.73	1
7	18	6.93	18.042	1292.55	3721.17	1
14	18	14.051	18.043	2844.71	3721.39	1
23	18	23.162	18.056	4830.62	3724.23	1
3	18	2.943	18.061	423.51	3725.32	1
9	18	9.102	18.078	1765.98	3729.03	1
12	18	12.095	18.098	2418.36	3733.4	1
22	19	21.991	18.952	4575.38	3919.87	1
11	19	10.927	18.97	2163.78	3923.8	1
20	19	20.136	18.992	4171.05	3928.61	1
17	19	17.026	18.975	3493.17	3924.89	1
21	19	20.963	18.983	4351.31	3926.64	1
19	19	19.04	19.013	3932.16	3933.19	1
15	19	15.038	19.048	3059.85	3940.83	1
4	19	3.91	19.042	634.29	3939.52	1
10	19	9.851	19.042	1929.24	3939.52	1
18	19	17.979	19.045	3700.89	3940.18	1
5	19	4.968	19.037	864.9	3938.43	1
16	19	15.964	19.05	3261.68	3941.27	1
25	19	25.121	19.054	5257.62	3942.14	1
3	19	2.997	19.058	435.28	3943.02	1
12	19	12.09	19.067	2417.27	3944.98	1
14	19	14.018	19.054	2837.52	3942.14	1
24	19	24.108	19.051	5036.82	3941.49	1
13	19	13.059	19.065	2628.49	3944.55	1
23	19	23.155	19.069	4829.1	3945.42	1
9	19	9.072	19.101	1759.44	3952.41	1
6	19	5.887	19.104	1065.21	3953.06	1
7	19	6.929	19.122	1292.34	3956.99	1
8	19	7.917	19.13	1507.69	3958.74	1
