x	y	new_x	new_y	pixel_x	pixel_y	selected
21	8	20.809	7.912	5743.37	2015.86	1
20	8	20.066	7.93	5527.95	2021.11	1
19	8	18.87	7.975	5181.18	2034.24	1
21	9	20.839	8.968	5752.07	2323.84	1
20	9	20.034	8.991	5518.67	2330.55	1
19	9	19.007	9.007	5220.9	2335.22	1
17	9	16.889	9.018	4606.82	2338.43	1
18	9	17.818	9.055	4876.17	2349.22	1
21	10	20.861	9.907	5758.45	2597.7	1
20	10	20.059	9.952	5525.92	2610.82	1
15	10	14.885	9.975	4025.78	2617.53	1
19	10	18.853	9.967	5176.25	2615.2	1
16	10	15.889	9.988	4316.88	2621.32	1
18	10	17.839	10.012	4882.26	2628.32	1
17	10	16.872	10.03	4601.89	2633.57	1
22	11	21.839	10.912	6042.01	2890.81	1
21	11	20.883	10.92	5764.83	2893.14	1
20	11	20.035	10.931	5518.96	2896.35	1
19	11	18.883	10.966	5184.95	2906.55	1
17	11	16.892	10.97	4607.69	2907.72	1
16	11	15.886	10.993	4316.01	2914.43	1
18	11	17.827	10.998	4878.78	2915.89	1
15	11	14.866	10.997	4020.27	2915.6	1
13	11	12.963	11.029	3468.52	2924.93	1
14	11	13.93	11.02	3748.89	2922.3	1
22	12	21.897	11.91	6058.82	3181.87	1
21	12	20.85	11.975	5755.26	3200.83	1
17	12	16.878	11.987	4603.63	3204.33	1
15	12	14.931	11.993	4039.12	3206.08	1
16	12	15.821	12	4297.16	3208.12	1
20	12	20.011	11.999	5512	3207.83	1
14	12	13.916	12.01	3744.83	3211.03	1
12	12	11.97	12.029	3180.61	3216.58	1
13	12	12.955	12.021	3466.2	3214.24	1
18	12	17.858	12.027	4887.77	3215.99	1
19	12	18.862	12.028	5178.86	3216.28	1
11	13	10.799	12.907	2841.1	3472.64	1
22	13	21.846	12.93	6044.04	3479.35	1
10	13	9.814	12.926	2555.51	3478.18	1
20	13	20.042	12.94	5520.99	3482.27	1
21	13	20.813	12.937	5744.53	3481.39	1
17	13	16.857	12.967	4597.54	3490.14	1
19	13	18.859	12.971	5177.99	3491.31	1
18	13	17.899	12.98	4899.65	3493.93	1
16	13	15.871	12.984	4311.66	3495.1	1
15	13	14.869	12.995	4021.14	3498.31	1
12	13	11.982	13.031	3184.09	3508.81	1
13	13	12.958	13.027	3467.07	3507.64	1
14	13	13.937	13.027	3750.92	3507.64	1
17	14	16.888	13.841	4606.53	3745.04	1
11	14	10.806	13.927	2843.13	3770.12	1
22	14	21.868	13.942	6050.42	3774.5	1
21	14	20.837	13.986	5751.49	3787.33	1
15	14	14.867	13.985	4020.56	3787.04	1
10	14	9.829	13.993	2559.86	3789.37	1
18	14	17.831	13.994	4879.94	3789.66	1
16	14	15.878	13.998	4313.69	3790.83	1
14	14	13.91	14.021	3743.09	3797.54	1
20	14	20.045	14.029	5521.86	3799.87	1
13	14	12.969	14.039	3470.26	3802.79	1
8	14	7.849	14.044	1985.78	3804.24	1
19	14	18.863	14.044	5179.15	3804.24	1
12	14	11.986	14.074	3185.25	3812.99	1
9	14	8.816	14.082	2266.15	3815.33	1
22	15	21.877	14.912	6053.03	4057.39	1
