x	y	new_x	new_y	pixel_x	pixel_y	selected
20	10	20.05	9.966	5507.83	2619.13	1
21	10	20.901	9.972	5753.88	2620.88	1
19	10	18.9	10.01	5175.34	2631.98	1
18	10	17.846	10.102	4870.6	2658.85	1
21	11	20.941	10.94	5765.44	2903.65	1
20	11	20.041	10.973	5505.23	2913.29	1
16	11	15.883	10.996	4303.05	2920.01	1
19	11	18.849	10.984	5160.59	2916.5	1
17	11	16.908	10.987	4599.4	2917.38	1
18	11	17.889	10.998	4883.03	2920.59	1
21	12	20.892	11.932	5751.27	3193.43	1
20	12	20.065	11.975	5512.17	3205.99	1
17	12	16.893	11.99	4595.06	3210.37	1
18	12	17.879	11.99	4880.14	3210.37	1
16	12	15.862	12.012	4296.98	3216.8	1
19	12	18.839	12.008	5157.7	3215.63	1
15	12	14.886	12.022	4014.79	3219.72	1
14	12	13.891	12.054	3727.11	3229.07	1
21	13	20.859	12.904	5741.73	3477.37	1
20	13	20.054	12.961	5508.99	3494.02	1
19	13	18.928	12.987	5183.43	3501.61	1
13	13	13.08	13.03	3492.63	3514.18	1
16	13	15.891	13.003	4305.36	3506.29	1
18	13	17.924	13.008	4893.15	3507.75	1
17	13	16.791	13.013	4565.57	3509.21	1
15	13	14.921	13.022	4024.91	3511.84	1
14	13	13.894	13.043	3727.98	3517.97	1
22	14	21.887	13.925	6038.95	3775.62	1
21	14	20.9	13.93	5753.59	3777.08	1
20	14	20.043	13.965	5505.81	3787.31	1
19	14	18.887	13.985	5171.58	3793.15	1
16	14	15.929	13.98	4316.35	3791.69	1
15	14	14.893	13.991	4016.81	3794.9	1
17	14	16.827	13.995	4575.98	3796.07	1
14	14	13.756	14.016	3688.08	3802.2	1
18	14	17.894	14.026	4884.48	3805.12	1
13	14	13.015	14.045	3473.84	3810.67	1
12	14	11.963	14.081	3169.68	3821.19	1
22	15	21.871	14.902	6034.33	4061.02	1
21	15	20.902	14.927	5754.17	4068.32	1
11	15	10.835	14.941	2843.54	4072.41	1
19	15	18.946	14.957	5188.64	4077.09	1
20	15	20.007	14.983	5495.4	4084.68	1
16	15	15.945	15.008	4320.97	4091.98	1
18	15	17.884	15.011	4881.59	4092.86	1
15	15	14.902	15.022	4019.42	4096.07	1
14	15	13.873	15.019	3721.91	4095.2	1
12	15	12.012	15.036	3183.84	4100.16	1
17	15	16.86	15.045	4585.52	4102.79	1
13	15	12.97	15.074	3460.83	4111.26	1
11	16	10.843	15.926	2845.86	4360.15	1
22	16	21.892	15.916	6040.4	4357.23	1
21	16	20.909	15.922	5756.19	4358.98	1
10	16	9.796	15.956	2543.14	4368.91	1
20	16	20.032	15.962	5502.63	4370.66	1
17	16	16.895	15.998	4595.64	4381.18	1
9	16	8.974	15.995	2305.48	4380.3	1
16	16	15.87	16.008	4299.29	4384.1	1
19	16	18.931	16.019	5184.3	4387.31	1
