x	y	new_x	new_y	pixel_x	pixel_y	selected
22	16	21.869	15.997	4542.92	3272.43	1
21	16	20.9	16.024	4331.98	3278.33	1
19	16	18.912	16.039	3899.22	3281.6	1
17	16	16.909	16.038	3463.19	3281.38	1
18	16	17.897	16.05	3678.27	3284	1
24	16	24.07	16.066	5022.05	3287.49	1
14	16	13.977	16.061	2824.93	3286.4	1
12	16	12.03	16.09	2401.09	3292.73	1
15	16	14.946	16.062	3035.87	3286.62	1
23	16	23.036	16.088	4796.96	3292.29	1
16	16	15.905	16.068	3244.63	3287.93	1
13	16	12.991	16.087	2610.29	3292.07	1
25	17	25.06	17.035	5237.56	3498.93	1
26	17	26.003	17.024	5442.84	3496.53	1
27	17	26.917	17.034	5641.81	3498.71	1
17	17	16.974	17.045	3477.34	3501.11	1
22	17	21.852	17.06	4539.22	3504.39	1
10	17	9.874	17.046	1931.76	3501.33	1
11	17	10.807	17.076	2134.86	3507.88	1
24	17	24.041	17.064	5015.74	3505.26	1
20	17	20.041	17.087	4144.99	3510.28	1
23	17	23.058	17.093	4801.75	3511.59	1
14	17	13.994	17.08	2828.63	3508.75	1
5	17	4.951	17.089	860.08	3510.71	1
16	17	15.903	17.081	3244.2	3508.97	1
21	17	20.855	17.084	4322.19	3509.62	1
6	17	5.873	17.125	1060.79	3518.57	1
8	17	7.837	17.116	1488.33	3516.61	1
7	17	6.883	17.115	1280.66	3516.39	1
9	17	8.981	17.113	1737.36	3515.95	1
12	17	12.005	17.144	2395.65	3522.72	1
19	17	18.832	17.147	3881.8	3523.37	1
15	17	14.868	17.152	3018.89	3524.46	1
18	17	17.882	17.162	3675	3526.64	1
13	17	13.019	17.184	2616.39	3531.44	1
16	18	15.973	18.032	3259.43	3716.48	1
22	18	21.858	18.011	4540.53	3711.9	1
7	18	6.886	18.021	1281.31	3714.08	1
27	18	26.952	18.028	5649.43	3715.61	1
10	18	9.876	18.041	1932.19	3718.45	1
23	18	23.05	18.066	4800.01	3723.9	1
19	18	18.912	18.048	3899.22	3719.97	1
18	18	17.894	18.063	3677.61	3723.25	1
26	18	26.017	18.039	5445.89	3718.01	1
20	18	20.061	18.055	4149.34	3721.5	1
24	18	24.062	18.054	5020.31	3721.28	1
17	18	16.895	18.056	3460.14	3721.72	1
6	18	5.889	18.07	1064.27	3724.77	1
8	18	7.866	18.062	1494.64	3723.03	1
15	18	14.912	18.062	3028.47	3723.03	1
5	18	4.852	18.069	838.53	3724.56	1
25	18	24.937	18.075	5210.79	3725.87	1
9	18	9.077	18.107	1758.26	3732.85	1
14	18	13.917	18.078	2811.87	3726.52	1
13	18	13.057	18.091	2624.66	3729.36	1
12	18	12.02	18.114	2398.92	3734.38	1
21	18	20.923	18.174	4336.99	3747.47	1
22	19	21.892	18.996	4547.93	3926.83	1
11	19	10.858	19.007	2145.96	3929.23	1
21	19	20.87	19.006	4325.45	3929.02	1
20	19	20.014	19.022	4139.11	3932.51	1
10	19	9.815	19.03	1918.92	3934.25	1
19	19	18.916	19.035	3900.09	3935.34	1
26	19	25.926	19.039	5426.08	3936.22	1
27	19	26.991	19.044	5657.92	3937.31	1
17	19	16.876	19.052	3456.01	3939.05	1
16	19	15.962	19.065	3257.04	3941.89	1
9	19	9.016	19.077	1744.98	3944.51	1
15	19	14.92	19.066	3030.21	3942.11	1
18	19	17.941	19.06	3687.84	3940.8	1
24	19	24.095	19.065	5027.49	3941.89	1
25	19	24.971	19.06	5218.19	3940.8	1
13	19	13.032	19.076	2619.22	3944.29	1
12	19	11.986	19.113	2391.51	3952.36	1
23	19	23.038	19.104	4797.4	3950.4	1
14	19	13.976	19.084	2824.71	3946.04	1
5	19	4.911	19.094	851.38	3948.22	1
8	19	7.87	19.113	1495.51	3952.36	1
7	19	6.836	19.137	1270.42	3957.6	1
4	19	3.891	19.17	629.33	3964.8	1
6	19	5.93	19.172	1073.2	3965.24	1
22	20	21.857	19.997	4540.31	4145.26	1
17	20	16.919	20.011	3465.37	4148.31	1
10	20	9.857	20.022	1928.06	4150.71	1
16	20	15.92	20.037	3247.9	4153.99	1
27	20	26.937	20.023	5646.16	4150.93	1
19	20	18.923	20.041	3901.61	4154.86	1
18	20	17.889	20.044	3676.52	4155.51	1
9	20	8.97	20.058	1734.97	4158.57	1
12	20	12.046	20.082	2404.58	4163.8	1
26	20	25.975	20.068	5436.75	4160.75	1
13	20	13.027	20.073	2618.13	4161.84	1
14	20	13.931	20.061	2814.92	4159.22	1
25	20	24.973	20.065	5218.62	4160.1	1
20	20	20.043	20.087	4145.42	4164.9	1
7	20	6.924	20.083	1289.58	4164.02	1
21	20	20.857	20.087	4322.62	4164.9	1
15	20	14.969	20.081	3040.88	4163.59	1
23	20	23.045	20.107	4798.92	4169.26	1
6	20	5.823	20.125	1049.91	4173.19	1
8	20	7.899	20.129	1501.83	4174.06	1
5	20	4.893	20.153	847.46	4179.3	1
4	20	3.916	20.147	634.78	4177.99	1
24	20	23.982	20.172	5002.89	4183.44	1
11	21	10.857	20.973	2145.75	4358.23	1
22	21	21.877	20.985	4544.66	4360.84	1
21	21	20.865	20.99	4324.36	4361.94	1
10	21	9.863	21.002	1929.36	4364.55	1
9	21	8.964	21.013	1733.66	4366.95	1
18	21	17.88	21.024	3674.56	4369.35	1
26	21	26.011	21.003	5444.58	4364.77	1
8	21	7.921	21.019	1506.62	4368.26	1
7	21	6.888	21.028	1281.74	4370.23	1
17	21	16.854	21.019	3451.22	4368.26	1
19	21	18.947	21.024	3906.84	4369.35	1
6	21	5.913	21.037	1069.5	4372.19	1
20	21	20.045	21.031	4145.86	4370.88	1
16	21	15.974	21.038	3259.65	4372.41	1
23	21	23.042	21.052	4798.27	4375.46	1
4	21	3.927	21.041	637.17	4373.06	1
12	21	12.052	21.066	2405.88	4378.52	1
5	21	4.848	21.045	837.66	4373.94	1
24	21	24.126	21.051	5034.24	4375.25	1
27	21	26.985	21.065	5656.61	4378.3	1
14	21	13.907	21.061	2809.69	4377.43	1
25	21	24.939	21.064	5211.22	4378.08	1
15	21	14.951	21.066	3036.96	4378.52	1
10	22	9.857	21.915	1928.06	4563.78	1
22	22	21.831	21.972	4534.65	4576.21	1
21	22	20.963	21.968	4345.7	4575.34	1
11	22	10.822	21.988	2138.13	4579.71	1
27	22	26.976	21.987	5654.65	4579.49	1
14	22	13.971	21.985	2823.62	4579.05	1
4	22	3.896	22.003	630.42	4582.98	1
20	22	19.996	22.02	4135.19	4586.69	1
6	22	5.867	22.029	1059.49	4588.65	1
23	22	23.086	22.032	4807.85	4589.31	1
26	22	25.962	22.011	5433.92	4584.72	1
5	22	4.971	22.024	864.44	4587.56	1
9	22	9.018	22.036	1745.42	4590.18	1
13	22	13.072	22.033	2627.92	4589.52	1
25	22	25.039	22.028	5232.99	4588.43	1
7	22	6.936	22.04	1292.19	4591.05	1
19	22	18.924	22.047	3901.83	4592.58	1
16	22	15.953	22.039	3255.08	4590.83	1
12	22	12.024	22.066	2399.79	4596.73	1
24	22	23.987	22.043	5003.98	4591.71	1
8	22	7.894	22.071	1500.74	4597.82	1
15	22	14.93	22.091	3032.39	4602.18	1
18	22	17.941	22.097	3687.84	4603.49	1
17	22	16.916	22.11	3464.71	4606.33	1
22	23	21.86	22.842	4540.96	4766.05	1
20	23	20.023	22.86	4141.07	4769.98	1
19	23	18.918	22.89	3900.52	4776.53	1
11	23	10.818	22.904	2137.26	4779.58	1
21	23	20.874	22.904	4326.32	4779.58	1
23	23	23.012	22.964	4791.74	4792.67	1
26	23	25.994	22.909	5440.88	4780.67	1
24	23	24.035	22.919	5014.43	4782.85	1
18	23	17.964	22.936	3692.85	4786.56	1
17	23	16.873	22.963	3455.35	4792.46	1
25	23	24.975	22.963	5219.06	4792.46	1
9	23	9.016	22.973	1744.98	4794.64	1
12	23	12.072	22.998	2410.24	4800.09	1
13	23	12.964	22.971	2604.41	4794.2	1
16	23	15.955	22.977	3255.52	4795.51	1
14	23	14.036	22.982	2837.77	4796.6	1
5	23	4.93	23.036	855.51	4808.38	1
15	23	14.912	23.015	3028.47	4803.8	1
4	23	3.908	23.039	633.04	4809.04	1
8	23	7.857	23.043	1492.68	4809.91	1
7	23	6.947	23.091	1294.59	4820.39	1
6	23	5.846	23.148	1054.91	4832.82	1
22	24	21.812	23.908	4530.51	4998.66	1
11	24	10.883	23.931	2151.41	5003.68	1
10	24	9.861	23.935	1928.93	5004.55	1
20	24	20.079	23.944	4153.26	5006.52	1
17	24	16.95	23.943	3472.12	5006.3	1
9	24	9.036	23.964	1749.34	5010.88	1
6	24	5.869	23.995	1059.92	5017.64	1
18	24	17.894	23.962	3677.61	5010.44	1
21	24	20.907	23.971	4333.51	5012.41	1
15	24	14.921	23.969	3030.43	5011.97	1
26	24	26.003	23.962	5442.84	5010.44	1
13	24	13.113	23.987	2636.85	5015.9	1
23	24	23.098	23.996	4810.46	5017.86	1
25	24	25.01	23.974	5226.68	5013.06	1
16	24	15.954	23.983	3255.3	5015.03	1
7	24	6.95	23.995	1295.24	5017.64	1
14	24	13.944	23.985	2817.75	5015.46	1
12	24	11.996	24.017	2393.69	5022.44	1
24	24	24.052	23.989	5018.13	5016.34	1
4	24	3.908	24.004	633.04	5019.61	1
5	24	4.907	24.005	850.51	5019.83	1
19	24	18.897	24.065	3895.95	5032.92	1
8	24	7.857	24.082	1492.68	5036.63	1
26	25	25.91	24.82	5422.6	5197.66	1
24	25	24.042	24.835	5015.96	5200.94	1
22	25	21.913	24.892	4552.5	5213.37	1
25	25	24.965	24.885	5216.88	5211.85	1
23	25	23.034	24.89	4796.53	5212.94	1
13	25	13.016	24.914	2615.73	5218.18	1
21	25	20.908	24.909	4333.72	5217.08	1
12	25	12.038	24.946	2402.83	5225.16	1
20	25	20	24.94	4136.06	5223.85	1
14	25	14.013	24.935	2832.77	5222.76	1
11	25	10.832	24.939	2140.3	5223.63	1
10	25	9.864	24.976	1929.58	5231.7	1
15	25	14.961	24.977	3039.14	5231.92	1
4	25	3.944	24.981	640.87	5232.8	1
16	25	15.966	24.979	3257.91	5232.36	1
6	25	5.907	25	1068.19	5236.94	1
9	25	9.053	24.995	1753.04	5235.85	1
19	25	18.946	24.994	3906.62	5235.63	1
7	25	6.943	25.005	1293.72	5238.03	1
5	25	4.915	25.015	852.25	5240.21	1
18	25	18.003	25.031	3701.34	5243.71	1
17	25	16.851	25.038	3450.56	5245.23	1
21	26	20.954	25.9	4343.74	5433.33	1
22	26	21.846	25.938	4537.91	5441.62	1
10	26	9.891	25.923	1935.46	5438.35	1
11	26	10.859	25.949	2146.18	5444.02	1
20	26	20.018	25.95	4139.98	5444.24	1
9	26	9.011	25.955	1743.89	5445.33	1
18	26	17.953	25.964	3690.46	5447.29	1
25	26	25.008	25.963	5226.24	5447.07	1
23	26	23.087	25.988	4808.06	5452.53	1
6	26	5.878	25.981	1061.88	5451	1
17	26	16.885	25.975	3457.97	5449.69	1
19	26	18.953	25.969	3908.14	5448.38	1
15	26	14.912	25.973	3028.47	5449.26	1
24	26	24.086	25.983	5025.53	5451.44	1
16	26	16.018	25.979	3269.23	5450.56	1
12	26	12.067	26.015	2409.15	5458.42	1
5	26	4.892	25.991	847.24	5453.18	1
13	26	13.083	25.995	2630.32	5454.06	1
14	26	13.941	25.989	2817.09	5452.75	1
7	26	6.94	26.006	1293.06	5456.46	1
8	26	7.847	26.093	1490.51	5475.44	1
11	27	10.817	26.841	2137.04	5638.66	1
22	27	21.913	26.913	4552.5	5654.37	1
10	27	9.924	26.904	1942.64	5652.41	1
21	27	20.908	26.953	4333.72	5663.1	1
9	27	8.91	26.967	1721.91	5666.15	1
26	27	25.969	26.949	5435.44	5662.22	1
15	27	14.968	26.962	3040.66	5665.06	1
20	27	20.042	26.961	4145.21	5664.84	1
5	27	4.936	26.953	856.82	5663.1	1
16	27	15.917	26.962	3247.24	5665.06	1
17	27	16.919	26.965	3465.37	5665.72	1
6	27	5.881	26.971	1062.53	5667.02	1
12	27	12.015	26.988	2397.83	5670.73	1
18	27	17.933	26.974	3686.1	5667.68	1
23	27	23.043	27.008	4798.49	5675.1	1
24	27	24.062	26.978	5020.31	5668.55	1
25	27	25.027	26.976	5230.38	5668.12	1
13	27	13.041	27.002	2621.18	5673.79	1
14	27	13.962	27.004	2821.67	5674.23	1
19	27	18.96	27.006	3909.67	5674.66	1
24	28	24.053	27.846	5018.35	5857.96	1
11	28	10.852	27.869	2144.66	5862.97	1
23	28	23.076	27.88	4805.67	5865.37	1
22	28	21.916	27.905	4553.15	5870.83	1
25	28	24.977	27.881	5219.49	5865.59	1
21	28	20.869	27.92	4325.23	5874.1	1
20	28	20.014	27.935	4139.11	5877.38	1
10	28	9.908	27.943	1939.16	5879.12	1
17	28	16.917	27.958	3464.93	5882.39	1
16	28	15.915	27.97	3246.81	5885.01	1
13	28	13.022	27.965	2617.04	5883.92	1
19	28	18.974	27.974	3912.72	5885.89	1
9	28	8.965	27.991	1733.88	5889.59	1
12	28	12.148	28.023	2426.78	5896.58	1
5	28	4.899	28.007	848.76	5893.09	1
15	28	15.016	28.008	3051.11	5893.3	1
14	28	13.937	28.017	2816.22	5895.27	1
18	28	17.95	28.019	3689.8	5895.7	1
8	28	7.899	28.135	1501.83	5921.02	1
22	29	21.92	28.944	4554.02	6097.55	1
15	29	14.935	28.94	3033.48	6096.67	1
23	29	23.069	28.954	4804.15	6099.73	1
24	29	24.053	28.96	5018.35	6101.04	1
25	29	25.011	28.965	5226.89	6102.13	1
18	29	17.976	28.956	3695.46	6100.16	1
21	29	20.891	28.961	4330.02	6101.25	1
17	29	16.915	28.968	3464.5	6102.78	1
16	29	15.987	28.968	3262.48	6102.78	1
11	29	10.845	29.003	2143.13	6110.42	1
13	29	13.063	28.994	2625.96	6108.46	1
9	29	8.978	28.988	1736.71	6107.15	1
