Row.names	x	y	pixel_x	pixel_y	label
995x2129	8.963	17.945	995.375	2128.86529411765	cancer in situ
995x2753	8.962	12.941	995.25	2753.48223529412	connective tissue
996x1625	8.965	21.983	995.625	1624.82788235294	connective tissue
996x1875	8.968	19.98	996	1874.84941176471	connective tissue
996x2005	8.965	18.941	995.625	2004.54105882353	undetermined
996x2504	8.97	14.94	996.25	2503.96	connective tissue
996x2630	8.969	13.927	996.125	2630.40623529412	connective tissue
996x3003	8.972	10.942	996.5	3003.00447058824	connective tissue
996x3126	8.968	9.954	996	3126.33011764706	undetermined
996x999	8.969	26.999	996.125	998.71305882353	cancer in situ
997x1500	8.975	22.982	996.875	1500.12917647059	cancer in situ
997x1754	8.975	20.949	996.875	1753.89541176471	connective tissue
997x495	8.979	31.034	997.375	495.050117647059	invasive cancer
997x622	8.973	30.019	996.625	621.746	invasive cancer
997x743	8.976	29.048	997	742.949647058824	invasive cancer
997x870	8.975	28.031	996.875	869.895176470588	invasive cancer
998x1125	8.982	25.991	997.75	1124.53517647059	cancer in situ
998x1377	8.987	23.969	998.375	1376.92835294118	cancer in situ
998x2378	8.984	15.953	998	2377.51376470588	cancer in situ
998x242	8.983	33.065	997.875	241.533529411765	invasive cancer
998x2880	8.981	11.927	997.625	2880.05329411765	connective tissue
998x369	8.984	32.042	998	369.228	invasive cancer
