Row.names	x	y	pixel_x	pixel_y	label
3488x1386	28.905	23.932	3488.125	1386.10423529412	invasive cancer
3488x1638	28.906	21.92	3488.25	1638.07764705882	undetermined
3488x1762	28.9	20.929	3487.5	1762.18582352941	immune infiltrate
3488x1885	28.902	19.95	3487.75	1884.79117647059	immune infiltrate
3490x1261	28.916	24.934	3489.5	1260.61847058824	invasive cancer
3492x2264	28.937	16.924	3492.125	2263.75317647059	immune infiltrate
3611x1011	29.891	26.924	3611.375	1011.40023529412	invasive cancer
3612x634	29.898	29.936	3612.25	634.191529411765	invasive cancer
3612x760	29.898	28.93	3612.25	760.178235294118	invasive cancer
3612x888	29.898	27.908	3612.25	888.168705882353	invasive cancer
3613x1139	29.902	25.907	3612.75	1138.76452941176	invasive cancer
3613x2139	29.907	17.924	3613.375	2138.51788235294	immune infiltrate
3614x1264	29.911	24.906	3613.875	1264.12505882353	invasive cancer
3614x1512	29.908	22.924	3613.5	1512.34141176471	invasive cancer
3614x1764	29.911	20.913	3613.875	1764.18958823529	immune infiltrate
3614x1888	29.912	19.925	3614	1887.92205882353	immune infiltrate
3614x2015	29.914	18.914	3614.25	2014.53494117647	immune infiltrate
3617x1392	29.934	23.882	3616.75	1392.366	invasive cancer
367x2010	3.937	18.948	367.125	2010.27694117647	invasive cancer
368x2137	3.944	17.94	368	2136.51411764706	invasive cancer
369x3009	3.954	10.971	369.25	3009.27888235294	invasive cancer
369x3132	3.95	9.995	368.75	3131.50852941176	connective tissue
370x2636	3.96	13.949	370	2636.32817647059	undetermined
371x2260	3.971	16.95	371.375	2260.49705882353	invasive cancer
371x2509	3.965	14.968	370.625	2508.71341176471	invasive cancer
371x2760	3.969	12.959	371.125	2760.31111764706	immune infiltrate
371x2887	3.966	11.944	370.75	2887.42494117647	invasive cancer
371x3257	3.965	8.995	370.625	3256.74382352941	undetermined
372x2384	3.978	15.965	372.25	2383.85382352941	invasive cancer
3741x1637	30.931	21.926	3741.375	1637.32623529412	immune infiltrate
3742x1013	30.937	26.911	3742.125	1013.02829411765	invasive cancer
3742x886	30.94	27.923	3742.5	886.290176470588	invasive cancer
3743x1263	30.946	24.918	3743.25	1262.62223529412	invasive cancer
3743x1765	30.945	20.906	3743.125	1765.06623529412	immune infiltrate
3743x1889	30.942	19.914	3742.75	1889.29964705882	immune infiltrate
3744x1387	30.954	23.924	3744.25	1387.10611764706	invasive cancer
3744x1515	30.954	22.9	3744.25	1515.34705882353	invasive cancer
3744x2014	30.948	18.922	3743.5	2013.53305882353	immune infiltrate
3744x759	30.949	28.943	3743.625	758.550176470588	invasive cancer
3746x1136	30.971	25.929	3746.375	1136.00935294118	invasive cancer
3746x638	30.966	29.907	3745.75	637.823352941177	undetermined
3857x1892	31.854	19.896	3856.75	1891.55388235294	immune infiltrate
3859x1019	31.874	26.865	3859.25	1018.78911764706	invasive cancer
3859x1517	31.872	22.883	3859	1517.47605882353	invasive cancer
3859x890	31.874	27.895	3859.25	889.796764705882	invasive cancer
3861x1141	31.885	25.89	3860.625	1140.89352941177	invasive cancer
3861x1263	31.889	24.912	3861.125	1263.37364705882	invasive cancer
3861x1387	31.889	23.926	3861.125	1386.85564705882	invasive cancer
3861x761	31.885	28.921	3860.625	761.305352941176	undetermined
3862x1766	31.893	20.901	3861.625	1765.69241176471	immune infiltrate
482x2388	4.857	15.928	482.125	2388.48752941176	invasive cancer
485x2135	4.876	17.954	484.5	2134.76082352941	invasive cancer
485x2886	4.883	11.954	485.375	2886.17258823529	invasive cancer
485x3010	4.883	10.968	485.375	3009.65458823529	connective tissue
485x3255	4.876	9.006	484.5	3255.36623529412	connective tissue
486x1884	4.887	19.958	485.875	1883.78929411765	invasive cancer
486x2011	4.885	18.942	485.625	2011.02835294118	invasive cancer
487x2512	4.896	14.943	487	2511.84429411765	invasive cancer
487x2634	4.896	13.97	487	2633.69823529412	invasive cancer
487x3133	4.899	9.982	487.375	3133.13658823529	connective tissue
488x2260	4.907	16.957	488.375	2259.62041176471	invasive cancer
492x2760	4.932	12.959	491.5	2760.31111764706	invasive cancer
606x1759	5.846	20.956	605.75	1758.80447058824	undetermined
607x1882	5.856	19.973	607	1881.91076470588	invasive cancer
608x2509	5.862	14.969	607.75	2508.58817647059	invasive cancer
608x2759	5.866	12.972	608.25	2758.68305882353	invasive cancer
608x2883	5.861	11.982	607.625	2882.666	invasive cancer
608x3007	5.861	10.989	607.625	3007.02464705882	connective tissue
609x2385	5.875	15.959	609.375	2384.60523529412	invasive cancer
609x3130	5.875	10.007	609.375	3130.00570588235	connective tissue
609x3255	5.87	9.007	608.75	3255.241	connective tissue
609x3379	5.874	8.015	609.25	3379.47441176471	connective tissue
610x2008	5.879	18.967	609.875	2007.89747058824	invasive cancer
610x2132	5.876	17.976	609.5	2132.00564705882	invasive cancer
610x2634	5.879	13.965	609.875	2634.32441176471	invasive cancer
611x2257	5.889	16.979	611.125	2256.86523529412	invasive cancer
735x2133	6.881	17.967	735.125	2133.13276470588	invasive cancer
736x1759	6.891	20.951	736.375	1759.43064705882	undetermined
736x2009	6.889	18.959	736.125	2008.89935294118	invasive cancer
736x3009	6.892	10.976	736.5	3008.65270588235	connective tissue
736x3132	6.891	9.988	736.375	3132.38517647059	connective tissue
736x3379	6.889	8.015	736.125	3379.47441176471	connective tissue
736x3501	6.887	7.046	735.875	3500.82741176471	connective tissue
737x1882	6.893	19.973	736.625	1881.91076470588	invasive cancer
737x2385	6.896	15.956	737	2384.98094117647	invasive cancer
737x3257	6.895	8.994	736.875	3256.86905882353	undetermined
737x3620	6.898	6.091	737.25	3620.42711764706	undetermined
738x2256	6.908	16.989	738.5	2255.61288235294	invasive cancer
738x2510	6.901	14.959	737.625	2509.84052941176	invasive cancer
738x2634	6.903	13.969	737.875	2633.82347058824	invasive cancer
738x2760	6.904	12.958	738	2760.43635294118	invasive cancer
738x2883	6.905	11.981	738.125	2882.79123529412	undetermined
859x3135	7.872	9.97	859	3134.63941176471	connective tissue
860x1635	7.879	21.948	859.875	1634.57105882353	undetermined
860x3012	7.881	10.949	860.125	3012.03405882353	connective tissue
860x3503	7.883	7.029	860.375	3502.95641176471	invasive cancer
861x2139	7.886	17.919	860.75	2139.14405882353	invasive cancer
861x2760	7.888	12.959	861	2760.31111764706	invasive cancer
861x3744	7.891	5.104	861.375	3744.03435294118	undetermined
862x1382	7.896	23.967	862	1381.721	invasive cancer
862x1511	7.899	22.931	862.375	1511.46476470588	invasive cancer
862x1759	7.897	20.957	862.125	1758.67923529412	immune infiltrate
862x1883	7.898	19.961	862.25	1883.41358823529	immune infiltrate
862x2011	7.896	18.946	862	2010.52741176471	invasive cancer
862x2635	7.895	13.962	861.875	2634.70011764706	invasive cancer
862x3257	7.898	8.989	862.25	3257.49523529412	immune infiltrate
862x3381	7.893	8.006	861.625	3380.60152941176	immune infiltrate
863x2512	7.905	14.941	863.125	2512.09476470588	invasive cancer
864x2386	7.91	15.947	863.75	2386.10805882353	invasive cancer
864x2884	7.908	11.975	863.5	2883.54264705882	undetermined
865x2261	7.917	16.948	864.625	2260.74752941176	invasive cancer
865x3605	7.922	6.211	865.25	3605.39888235294	immune infiltrate
988x1759	8.907	20.956	988.375	1758.80447058824	undetermined
988x2252	8.905	17.019	988.125	2251.85582352941	invasive cancer
991x2137	8.925	17.934	990.625	2137.26552941176	invasive cancer
991x3620	8.931	6.094	991.375	3620.05141176471	undetermined
991x3747	8.928	5.079	991	3747.16523529412	immune infiltrate
992x1635	8.939	21.942	992.375	1635.32247058823	invasive cancer
992x3012	8.94	10.946	992.5	3012.40976470588	connective tissue
992x3134	8.936	9.979	992	3133.51229411765	connective tissue
993x1511	8.947	22.934	993.375	1511.08905882353	invasive cancer
993x2762	8.944	12.943	993	2762.31488235294	immune infiltrate
993x3260	8.945	8.972	993.125	3259.62423529412	undetermined
993x3375	8.945	8.053	993.125	3374.71547058824	invasive cancer
994x1136	8.954	25.932	994.25	1135.63364705882	invasive cancer
994x1386	8.953	23.932	994.125	1386.10423529412	invasive cancer
994x1884	8.949	19.96	993.625	1883.53882352941	immune infiltrate
994x2011	8.954	18.946	994.25	2010.52741176471	immune infiltrate
994x2637	8.955	13.946	994.375	2636.70388235294	invasive cancer
994x3872	8.949	4.086	993.625	3871.52388235294	undetermined
995x1259	8.96	24.946	995	1259.11564705882	invasive cancer
995x2512	8.959	14.94	994.875	2512.22	invasive cancer
995x3500	8.959	7.052	994.875	3500.076	invasive cancer
996x2388	8.972	15.928	996.5	2388.48752941176	invasive cancer
998x2883	8.983	11.981	997.875	2882.79123529412	immune infiltrate
