Row.names	x	y	pixel_x	pixel_y	label
1376x3114	12.007	10.008	1375.875	3113.70917647059	invasive cancer
1376x3981	12.008	3.05	1376	3980.59411764706	invasive cancer
1377x1368	12.019	24.022	1377.375	1367.72964705882	invasive cancer
1377x2117	12.019	18.005	1377.375	2117.37705882353	invasive cancer
1377x3729	12.019	5.07	1377.375	3728.92588235294	invasive cancer
1377x735	12.013	29.103	1376.625	734.696823529412	connective tissue
1377x862	12.014	28.083	1376.75	861.776823529412	connective tissue
1378x1615	12.024	22.038	1378	1614.91270588235	invasive cancer
1378x1740	12.026	21.033	1378.25	1740.12388235294	invasive cancer
1378x1864	12.028	20.04	1378.5	1863.84	invasive cancer
1378x1990	12.027	19.026	1378.375	1990.17247058824	invasive cancer
1378x2364	12.02	16.024	1377.5	2364.18635294118	invasive cancer
1378x2617	12.028	13.997	1378.5	2616.72670588235	invasive cancer
1378x2741	12.026	13.003	1378.25	2740.56741176471	invasive cancer
1378x2987	12.026	11.022	1378.25	2987.37670588235	invasive cancer
1378x3235	12.022	9.031	1377.75	3235.43188235294	invasive cancer
1378x357	12.023	32.135	1377.875	356.945294117647	immune infiltrate
1378x986	12.023	27.082	1377.875	986.489647058824	connective tissue
1379x2492	12.031	15.001	1378.875	2491.64011764706	invasive cancer
1379x3356	12.033	8.063	1379.125	3356.03329411765	invasive cancer
1379x484	12.031	31.116	1378.875	483.900705882353	immune infiltrate
1379x612	12.032	30.084	1379	612.475764705883	invasive cancer
1379x6121	NA	NA	NA	NA	immune infiltrate
1380x1111	12.042	26.08	1380.25	1111.32705882353	connective tissue
1380x1490	12.04	23.041	1380	1489.95070588235	invasive cancer
1380x2238	12.044	17.033	1380.5	2238.47682352941	invasive cancer
1380x3483	12.044	7.047	1380.5	3482.61494117647	invasive cancer
1381x1240	12.048	25.049	1381	1239.77752941176	connective tissue
1501x1863	13.008	20.046	1501	1863.09247058824	invasive cancer
1501x3111	13.011	10.027	1501.375	3111.342	invasive cancer
1502x2117	13.014	18.009	1501.75	2116.87870588235	invasive cancer
1502x3236	13.019	9.026	1502.375	3236.05482352941	invasive cancer
1502x3604	13.019	6.076	1502.375	3603.59011764706	invasive cancer
1502x3855	13.014	4.06	1501.75	3854.76	invasive cancer
1503x1614	13.027	22.045	1503.375	1614.04058823529	invasive cancer
1503x2491	13.024	15.003	1503	2491.39094117647	invasive cancer
1503x2620	13.024	13.974	1503	2619.59223529412	invasive cancer
1503x2867	13.022	11.988	1502.75	2867.02447058824	connective tissue
1503x2987	13.021	11.023	1502.625	2987.25211764706	invasive cancer
1503x3727	13.024	5.083	1503	3727.30623529412	invasive cancer
1503x608	13.027	30.123	1503.375	607.616823529412	connective tissue
1504x1490	13.033	23.042	1504.125	1489.82611764706	invasive cancer
1504x1738	13.029	21.047	1503.625	1738.37964705882	invasive cancer
1504x1992	13.029	19.014	1503.625	1991.66752941176	invasive cancer
1504x2239	13.032	17.028	1504	2239.09976470588	invasive cancer
1504x2364	13.033	16.024	1504.125	2364.18635294118	invasive cancer
1504x2739	13.036	13.016	1504.5	2738.94776470588	invasive cancer
1504x738	13.031	29.076	1503.875	738.060705882353	connective tissue
1504x987	13.031	27.076	1503.875	987.237176470588	undetermined
1505x1240	13.039	25.05	1504.875	1239.65294117647	invasive cancer
1505x1364	13.037	24.048	1504.625	1364.49035294118	invasive cancer
1505x3357	13.04	8.055	1505	3357.03	invasive cancer
1505x3483	13.042	7.046	1505.25	3482.73952941176	invasive cancer
1505x358	13.041	32.13	1505.125	357.568235294117	undetermined
1505x486	13.043	31.102	1505.375	485.644941176471	immune infiltrate
1505x861	13.042	28.086	1505.25	861.40305882353	connective tissue
1506x1110	13.052	26.087	1506.5	1110.45494117647	invasive cancer
1621x2869	13.971	11.973	1621.375	2868.89329411765	connective tissue
1622x1993	13.973	19.001	1621.625	1993.28717647059	invasive cancer
1622x2119	13.979	17.989	1622.375	2119.37047058824	invasive cancer
1622x2993	13.979	10.979	1622.375	2992.734	undetermined
1622x3240	13.974	8.994	1621.75	3240.04164705882	invasive cancer
1623x1367	13.984	24.027	1623	1367.10670588235	invasive cancer
1623x1868	13.987	20.006	1623.375	1868.076	invasive cancer
1623x2619	13.985	13.982	1623.125	2618.59552941176	invasive cancer
1623x2743	13.981	12.983	1622.625	2743.05917647059	invasive cancer
1623x3364	13.984	7.999	1623	3364.00694117647	invasive cancer
1623x3486	13.987	7.018	1623.375	3486.228	invasive cancer
1624x1114	13.996	26.055	1624.5	1114.44176470588	invasive cancer
1624x1491	13.996	23.031	1624.5	1491.19658823529	invasive cancer
1624x1616	13.992	22.026	1624	1616.40776470588	invasive cancer
1624x2493	13.994	14.989	1624.25	2493.13517647059	invasive cancer
1624x3117	13.994	9.983	1624.25	3116.82388235294	invasive cancer
1624x3732	13.991	5.045	1623.875	3732.04058823529	invasive cancer
1624x3855	13.988	4.055	1623.5	3855.38294117647	invasive cancer
1624x866	13.99	28.046	1623.75	866.386588235294	invasive cancer
1625x3608	13.998	6.04	1624.75	3608.07529411765	invasive cancer
1625x487	14.002	31.094	1625.25	486.641647058823	connective tissue
1625x741	13.998	29.052	1624.75	741.050823529412	invasive cancer
1625x991	14.001	27.046	1625.125	990.974823529412	invasive cancer
1626x1240	14.004	25.045	1625.5	1240.27588235294	invasive cancer
1626x2243	14.006	17	1625.75	2242.58823529412	invasive cancer
1626x2366	14.006	16.01	1625.75	2365.93058823529	invasive cancer
1626x238	14.012	33.087	1626.5	238.337294117647	undetermined
1626x613	14.008	30.08	1626	612.974117647059	invasive cancer
1627x1742	14.019	21.018	1627.375	1741.99270588235	invasive cancer
1741x3238	14.929	9.012	1741.125	3237.79905882353	invasive cancer
1742x2119	14.935	17.991	1741.875	2119.12129411765	invasive cancer
1742x3118	14.94	9.976	1742.5	3117.696	invasive cancer
1743x2746	14.945	12.959	1743.125	2746.04929411765	invasive cancer
1743x2995	14.941	10.962	1742.625	2994.852	invasive cancer
1744x3485	14.956	7.025	1744.5	3485.35588235294	invasive cancer
1744x3857	14.955	4.042	1744.375	3857.00258823529	invasive cancer
1744x992	14.948	27.039	1743.5	991.84694117647	invasive cancer
1745x1993	14.962	19.005	1745.25	1992.78882352941	invasive cancer
1745x2870	14.961	11.961	1745.125	2870.38835294118	undetermined
1745x3608	14.963	6.039	1745.375	3608.19988235294	invasive cancer
1745x3733	14.96	5.039	1745	3732.78811764706	invasive cancer
1746x1243	14.97	25.021	1746.25	1243.266	undetermined
1746x1494	14.968	23.009	1746	1493.93752941176	invasive cancer
1746x1742	14.968	21.014	1746	1742.49105882353	invasive cancer
1746x2491	14.967	15.007	1745.875	2490.89258823529	invasive cancer
1746x2619	14.964	13.977	1745.5	2619.21847058824	invasive cancer
1746x740	14.964	29.057	1745.5	740.427882352942	invasive cancer
1747x1869	14.973	19.997	1746.625	1869.19729411765	invasive cancer
1747x2241	14.976	17.012	1747	2241.09317647059	invasive cancer
1747x2370	14.978	15.981	1747.25	2369.54364705882	invasive cancer
1747x238	14.974	33.087	1746.75	238.337294117647	undetermined
1747x615	14.975	30.061	1746.875	615.341294117647	invasive cancer
1747x865	14.979	28.06	1747.375	864.642352941177	invasive cancer
